_id,mese,anno,cod_amministrazione,amministrazione,sigla_provincia,cod_regione,giorni_assenza,numero_dipendenti,motivo_assenza,periodo_rif,timestamp_carico,note,flusso,Sigla Provincia,COD REGIONE,2motivo,giorni assenza
1f3fead33d12015401625c4d,6,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,LE,08,45,3550,Ferie,202306,2025-10-27T23:18:25.751,,,LE,08,Ferie,45
7c95512316d86780b79d7891,12,2024,78,AGENZIA DELLE ENTRATE,MI,11,20,2717,Donazione sangue,202412,2025-03-13T22:44:54.352,,,MI,11,Donazione sangue,20
c8351323e514c46ffecd8fbc,GEN,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,AN,15,14,1242,Congedo parentale,202301,2025-04-20T07:04:19.378,,,AN,15,Congedo parentale,14
ab68e4d7a02cb11d6a991c8b,2,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,GE,12,34,2240,Permesso legge 104,202402,02.10.2025,,,GE,12,Permesso legge 104,34
72e274de21e080ebf57cdab7,Ottobre,2024,174,MINISTERO DELLA CULTURA,BO,02,18,1059,Permesso legge 104,202410,2025-05-29T17:26:53.147,,,BO,02,Permesso legge 104,18
3c977a535ea1e471e42caf91,5,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TO,15,25 giorni,664,Infortunio,202305,2025-08-17T17:03:21.858,dato provvisorio,,TO,15,Infortunio,25
2db091b158d097d43654cc4b,AGO,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CA,20,47,3062,Permesso sindacale,202308,2025-08-14T23:01:59.379,,,CA,20,Permesso sindacale,47
8f88e62e6b274c8b3c8fb3c1,5,2024,34,MINISTERO DELLA GIUSTIZIA,CB,12,48,613,Malattia,202405,2025-10-18T14:34:20.161,,,CB,12,Malattia,48
58c46da2194699f314ab268b,Dicembre,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,PD,18,37 giorni,188,Assenza per concorso,202412,2025-10-10T06:50:20.846,,,PD,18,Assenza per concorso,37
fc07dde62f2a8466e09668a3,5,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,PZ,11,53,3210,Permesso sindacale,202403,2025-11-06T06:23:27.359,,,PZ,11,Permesso sindacale,53
a024f7eda88d5d0265a8d861,12,2024,279,AVVOCATURA GENERALE DELLO STATO,n.d.,17,22,1718,malattia,202412,2025-04-15T14:07:07.402,,,MI,17,Malattia,22
254805e617e05f2f040ef25d,9,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TO,02,41,3882,Congedo matrimoniale,202309,2025-10-23T06:31:08.951,,,TO,02,Congedo matrimoniale,41
943da3c36205e8e5d17a594c,5,2024,91,ISTITUTO SUPERIORE DI SANITA',SS,04,44,2400,Permesso sindacale,202405,2025-10-27T08:41:04.358,,,SS,04,Permesso sindacale,44
5e9ffca8abf8ff95df128e79,5,2024,78,AGENZIA DELLE ENTRATE,BA,04,21,3537,Donazione sangue,202405,2025-04-09T10:32:05.715,,,BA,04,Donazione sangue,21
3e0642d9b7b6d82fa48ded24,7,2024,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,TS,11,40,691,Infortunio,202407,2025-10-04T04:44:05.926,,,TS,11,Infortunio,40
537b6bd8603bddb769c1b909,11,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CT,08,41,1433,Assenza per concorso,202311,1753268704,,,CT,08,Assenza per concorso,41
14591b5d2e11a9b2b0d790f3,5,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TS,17,26,3230,Donazione sangue,202305,2025-10-26T01:59:16.275,,,TS,17,Donazione sangue,26
8ae6373376d3d374cd425948,12,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,BO,03,51 giorni,85,Assenza per concorso,202312,2025-10-28T15:33:34.149,,,BO,03,Assenza per concorso,51
24bfa7b01160fbc3f509cb9c,8,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,SS,13,22,523,Aspettativa non retribuita,202308,2025-05-06T18:31:52.690,,,SS,13,Aspettativa non retribuita,22
f6e87e7394fe752c05482e9d,6,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,LE,04,48,1138,Permesso legge 104,202306,2025-06-02T22:30:12.185,,,LE,04,Permesso legge 104,48
c3190bc6b8668b0533c7d204,7,2023,288,MINISTERO DEGLI AFFARI ESTERI,RC,04,31,3039,Malattia,202307,2025-11-26T03:15:25.509,,,RC,04,Malattia,31
7a6ba1ea74e68d774366275c,7,2023,288,,NA,08,33,2637,Infortunio,202307,2025-07-28T17:40:18.207,,,NA,08,Infortunio,33
83b45442ebb58ba890d22213,4,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,AN,04,48,816,CONGEDO MATRIMONIALE,202304,2025-07-13T15:54:15.233,,,AN,04,Congedo matrimoniale,48
0c49a828dda7a913f0c19c1c,11,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,RC,09,20,3154,Donazione sangue,202411,2025-04-27T07:34:30.791,,,RC,09,Donazione sangue,20
fec3e1971bda2cb51846f6cc,Aprile,2024,174,?,BO,08,11,3804,Permesso sindacale,202404,2025-04-25T15:10:55.723,,,BO,08,Permesso sindacale,11
02ae944b99220ca5c5184493,12,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,TO,13,48,682,Malattia,202312,2025-06-21T10:58:52.767,,,TO,13,Malattia,48
e38eeec29266f42c67c9bbd3,6,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,AQ,06,51,2628,Permesso sindacale,202406,2025-03-26T09:06:12.118,,,AQ,06,Permesso sindacale,51
072d686821b9154d3e3b6068,8,2024,91,ISTITUTO SUPERIORE DI SANITA',AQ,06,31,1288,Infortunio,202408,2025-11-12T21:58:41.082,,,AQ,06,Infortunio,31
0c10821c7165e4c8774d6455,3,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CA,02,20,1028,Congedo parentale,202303,2025-02-18T09:18:30.956,,,CA,02,Congedo parentale,20
d40aacc641c7963ac7c01b41,mese 11,2024,34,MINISTERO DELLA GIUSTIZIA,TS,13,34,746,Permesso sindacale,202411,1755188003,,,TS,13,Permesso sindacale,34
88b8b5ea0f9b867e60fe901e,2,2024.,103,CONSIGLIO NAZIONALE DELLE RICERCHE,TN,02,46 giorni,1768,Assenza per concorso,202402,1756096298,,,TN,02,Assenza per concorso,46
c6918481cb9c7dd20a079a55,3,2024,266,CORTE DEI CONTI,PD,05,16,29,Congedo matrimoniale,202403,2025-03-12T19:49:28.993,,,PD,05,Congedo matrimoniale,16
51f34ba976e4328bdfee2a75,10,2024,288,MINISTERO DEGLI AFFARI ESTERI,BA,10,29,171,Ferie,202410,2025-11-09T21:06:04.899,,,BA,10,Ferie,29
948f5aa18bf51448dcb59e6f,8,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,AO,11,28 giorni,3762,Infortunio,202308,2025-08-30T10:38:31.679,,,AO,11,Infortunio,28
72ceb997f640ab469880ca9a,10,2024.,145,MINISTERO DEL TURISMO,SS,04,43,3076,Aspettativa non retribuita,202410,2025-09-15T02:21:18.189,,,SS,04,Aspettativa non retribuita,43
2ea5644be8c924301a5c3909,12,2024,34,MINISTERO DELLA GIUSTIZIA,PZ,18,43 giorni,2352,Infortunio,202412,2025-12-02T06:42:21.696,,,PZ,18,Infortunio,43
02a7eceacdb965a5f10b540d,6,2023,288,MINISTERO DEGLI AFFARI ESTERI,CT,12,19 giorni,1608,Infortunio,202306,14.11.2025,,,CT,12,Infortunio,19
c790480eb97a1aeda41e2361,8,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BA,05,27,698,Congedo matrimoniale,202408,2025-09-21T11:53:59.541,,,BA,05,Congedo matrimoniale,27
2a3d445f8c7eaf3d67a0ad5b,1,2024,279,AVVOCATURA GENERALE DELLO STATO,RC,12,45,514,Congedo matrimoniale,202401,2025-07-15T12:45:51.602,,,RC,12,Congedo matrimoniale,45
e8770add8ee5fc2a84c2c6a1,4,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CZ,02,46,1640,Congedo matrimoniale,202304,2025-06-30T17:57:23.958,,,CZ,02,Congedo matrimoniale,46
e027ba63df992c5c0e93d621,2,2023,12,,TO,04,25,937,Assenza per concorso,202302,2025-04-27T21:39:56.945,,,TO,04,Assenza per concorso,25
bd8ad0ad6ff411ba02d4d15e,SET,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,AN,14,21,239,Infortunio,202409,2025-10-03T09:40:48.732,,,AN,14,Infortunio,21
cfa59a16cbeafa95e1da46d5,6,2024,78,AGENZIA DELLE ENTRATE,VR,04,23,3763,Congedo matrimoniale,202406,2025-09-23T21:24:41.504,,,VR,04,Congedo matrimoniale,23
52112296523f9bd207731024,1,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,NA,18,48,3874,Aspettativa non retribuita,202301,2025-09-07T07:05:12.155,,,NA,18,Aspettativa non retribuita,48
28be46caf97940a790e2c3ab,4,2023,sconosciuto,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CA,05,36,1047,Donazione sangue,202304,2025-04-14T06:40:09.089,,,CA,05,Donazione sangue,36
297427646ab2eb741f181840,8,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PZ,20,26,3565,Ferie,202308,2025-04-26T22:05:41.336,,,PZ,20,Ferie,26
d43bcee80adb98d9257eb794,4,2024,56,MINISTERO DELLA DIFESA,AO,06,30,1249,Congedo matrimoniale,202404,2025-04-18T10:13:01.231,,,AO,06,Congedo matrimoniale,30
69a90787ead8c03a2d0981fd,3,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BO,10,47,3749,Ferie,202303,2025-03-06T09:12:31.390,,,BO,10,Ferie,47
6726222a252a9c5d62b418b2,5,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CB,05,11,1560,Permesso legge 104,202405,2025-02-14T00:09:12.601,,,CB,05,Permesso legge 104,11
cf2f00132b178317a5d6f186,3,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,VE,18,18,1880,Aspettativa non retribuita,202403,2025-04-07T09:38:23.292,,,VE,18,Aspettativa non retribuita,18
7930ed9d61e48c1897192bc0,Febbraio,2024,266,CORTE DEI CONTI,VE,16,37,3307,Permesso sindacale,202402,2025-03-13T21:58:37.156,,,VE,16,Permesso sindacale,37
32de24ffeab040e4c08d2c50,11,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,LE,14,40,260,congedo matrimoniale,202411,2025-09-01T03:36:24.218,,,LE,14,Congedo matrimoniale,40
f86060c276ed379e314d198f,5,2023.,56,MINISTERO DELLA DIFESA,RM,05,18 giorni,1069,Assenza per concorso,202305,1763589656,,,RM,05,Assenza per concorso,18
27f13014de24c839a43c4b64,6,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,VE,07,56,296,Congedo parentale,202406,2025-06-23T17:15:58.420,,,VE,07,Congedo parentale,56
1246f542e032c14ce4a57b64,2,2024,,MINISTERO DEL TURISMO,PG,10,31,1722,Donazione sangue,202402,2025-07-01T07:53:02.031,,,PG,10,Donazione sangue,31
2a743490315aad0f17bb26ea,2,2023,78,AGENZIA DELLE ENTRATE,NA,17,49,3708,Donazione sangue,202302,2025-08-02T10:06:36.585,,,NA,17,Donazione sangue,49
27c5f4ae437d1bd009981687,5,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PA,03,38,2543,Congedo matrimoniale,202305,2025-07-13T19:51:01.599,,,PA,03,Congedo matrimoniale,38
988d03de5f97049c087dd660,11,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,CT,20,22,1735,Assenza per concorso,202311,2025-11-27T04:49:08.531,,,CT,20,Assenza per concorso,22
0a174d90c3843140bcdad527,12,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,,06,23,2421,Donazione sangue,202312,2025-06-20T12:13:39.021,,,PA,06,Donazione sangue,23
4e62c5b461b7aad5db04b7cb,6,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,CT,13,47,2721,Permesso sindacale,202306,2025-05-21T06:03:29.193,,MENSILE,CT,13,Permesso sindacale,47
fcfc8898b408405ba12724b6,10,2024,288,MINISTERO DEGLI AFFARI ESTERI,CT,12,40,1002,Permesso legge 104,202410,2025-08-29T08:51:38.387,,,CT,12,Permesso legge 104,40
87248d225016d1f19481067f,1,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PG,15,19,281,Permesso sindacale,202401,2025-07-10T18:02:47.235,,,PG,15,Permesso sindacale,19
60d41fa14b953571cd65580a,10,2023,34,MINISTERO DELLA GIUSTIZIA,AN,20,23,3115,Ferie,202310,2025-06-22T21:37:20.323,,,AN,20,Ferie,23
c3c0b449e918c999718ac9ee,5,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,GE,20,33,1950,Congedo parentale,202305,2025-10-30T08:30:21.079,dato provvisorio,,GE,20,Congedo parentale,33
937e2a5d3117d2774947fd32,SET,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,VE,11,24,2589,Assenza per concorso,202309,2025-03-17T09:33:45.877,,,VE,11,Assenza per concorso,24
c34c449cccc58640246c59db,7,2023,279,n.d.,TN,15,44,2049,Ferie,202307,2025-10-03T02:32:57.745,,,TN,15,Ferie,44
1adf7f7a3a8415251444d602,3,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,FI,05,45,3078,Permesso sindacale,202303,2025-02-19T05:42:41.841,,,FI,05,Permesso sindacale,45
fc316d2e8e47e8ce5fd4b488,4,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,BA,07,36 giorni,1204,Congedo matrimoniale,202404,2025-05-19T16:35:21.698,,,BA,07,Congedo matrimoniale,36
8b22a7a9c8b4cdc32494ed53,3,2023,145,MINISTERO DEL TURISMO,CT,15,38,3916,Aspettativa non retribuita,202303,2025-10-22T02:13:14.872,,,CT,15,Aspettativa non retribuita,38
b4ea3904cc64168293da84f3,3,2024,279,AVVOCATURA GENERALE DELLO STATO,CZ,15,27,53,Permesso sindacale,202403,2025-03-11T13:21:01.096,,,CZ,15,Permesso sindacale,27
6ba2a253cc49c59a5825a191,6,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,BZ,02,25,268,PERMESSO SINDACALE,202406,2025-11-15T09:59:26.751,,,BZ,02,Permesso sindacale,25
7d866f4a48fddc7a298200f3,5,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,RM,12,26,3362,Congedo parentale,202305,2025-06-27T08:33:01.179,,,RM,12,Congedo parentale,26
f3c8f1c8abf8da39aaf58e87,9,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,AQ,19,23,2467,Aspettativa non retribuita,202309,2025-11-07T12:53:44.658,,,AQ,19,Aspettativa non retribuita,23
e6a3b4d46cb0bf417b2d03e4,11,24,78,AGENZIA DELLE ENTRATE,CT,12,31 giorni,1290,Congedo matrimoniale,202411,2025-08-06T04:41:30.291,,,CT,12,Congedo matrimoniale,31
962a03f24c854bab8f6d7115,6,2023,56,MINISTERO DELLA DIFESA,GE,04,25,3950,Malattia,202306,2025-08-03T15:16:50.799,,,GE,04,Malattia,25
339d5f5cbc5500c98f4f961b,NOV,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BS,07,19,1548,Malattia,202411,2025-11-14T04:40:51.511,,,BS,07,Malattia,19
d862616fbc33a307f38dff84,3,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,GE,13,24,311,Malattia,202403,2025-08-20T08:17:38.242,,,GE,13,Malattia,24
598f745efeb5f595bdcfdb88,APR,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,PG,15,37,627,Donazione sangue,202404,2025-06-03T04:07:00.864,,,PG,15,Donazione sangue,37
8b30967ec07a864eef89fb2a,1,2024,279,AVVOCATURA GENERALE DELLO STATO,MI,19,38,2624,Donazione sangue,202401,2025-09-25T22:43:46.715,,,MI,19,Donazione sangue,38
b085b8e681df815d008275e2,1,2023,145,MINISTERO DEL TURISMO,BZ,09,54,2871,Infortunio,202301,2025-09-05T13:11:44.919,,,BZ,09,Infortunio,54
aaee37b82ea9e675a74a1fcf,8,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,SS,03,59,2945,Congedo parentale,202308,2025-02-10T13:20:21.078,,,SS,03,Congedo parentale,59
a45051613f732dcc68bc0fe7,11,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,PZ,19,32,1480,PERMESSO SINDACALE,202311,2025-10-03T02:19:00.963,,,PZ,19,Permesso sindacale,32
aec0ec94c842373ebb8bee34,9,2024,188,AGENZIA DEL DEMANIO,PD,09,14,3995,Malattia,202409,2025-11-13T08:05:06.899,,,PD,09,Malattia,14
36a38e8b5808365c788cf4af,12,2023,279,AVVOCATURA GENERALE DELLO STATO,TN,10,41,2665,Malattia,202312,2025-11-10T20:34:18.934,,,TN,10,Malattia,41
843b2b72c28c1e45534a9a09,7,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,TO,09,27,3550,Infortunio,202407,2025-07-23T04:33:21.744,,,TO,09,Infortunio,27
b8aa842cd160ae127682a4be,1,2024,34,MINISTERO DELLA GIUSTIZIA,CA,01,10,1893,Permesso legge 104,202401,1747851273,,,CA,01,Permesso legge 104,10
d34bd894795b28b3e6ab3fda,Maggio,2023,266,CORTE DEI CONTI,PA,12,44,1790,Congedo matrimoniale,202305,1759693499,,,PA,12,Congedo matrimoniale,44
170ea65c78ac738fa5225c27,6,2024,266,CORTE DEI CONTI,VR,17,26,3924,Donazione sangue,202406,2025-03-15T00:12:23.944,,,VR,17,Donazione sangue,26
a8be48b32d609058fd513129,9,2024,78,AGENZIA DELLE ENTRATE,NA,03,28,2968,Permesso legge 104,202409,2025-04-21T15:32:52.342,,,NA,03,Permesso legge 104,28
9798df9d2a42f5df2ab73a7d,7,2023,174,n.d.,RC,12,20,3764,Aspettativa non retribuita,202307,2025-09-28T23:46:04.293,,,RC,12,Aspettativa non retribuita,20
480aa3d6ab61655382bef394,11,2024,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PG,13,39,801,Permesso sindacale,202411,2025-10-19T00:01:00.527,,,PG,13,Permesso sindacale,39
a1132115be60517c7db56dd6,mese 2,2024,145,MINISTERO DEL TURISMO,TO,20,42,3321,Ferie,202402,2025-03-28T18:27:19.154,,,TO,20,Ferie,42
cc3fd1bb5fa6b9549e63e427,9,2024,56,MINISTERO DELLA DIFESA,CZ,09,12,1717,Donazione sangue,202409,2025-07-17T03:57:34.850,,,CZ,09,Donazione sangue,12
4f3eb3f391ea4bc30d2baa5a,12,2024,266,CORTE DEI CONTI,TS,07,21 giorni,1893,Infortunio,202412,2025-09-29T05:27:39.870,dato provvisorio,,TS,07,Infortunio,21
3160e618167c574d6ecb5a61,9,2023,279,AVVOCATURA GENERALE DELLO STATO,BS,11,42,2712,Permesso legge 104,202309,2025-08-03T03:05:38.779,dato provvisorio,,BS,11,Permesso legge 104,42
9fd9ccb19533885a62862bb6,2,2024,34,MINISTERO DELLA GIUSTIZIA,CZ,07,44,31,Congedo parentale,202402,2025-02-19T00:32:14.203,,,CZ,07,Congedo parentale,44
aae6f092ca4b3bb19130f885,6,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,FI,06,45,1695,Donazione sangue,202406,2025-03-07T21:49:53.923,,,FI,06,Donazione sangue,45
d9bdebbdde2f18170c3b3dc1,1,2024,162,sconosciuto,VR,15,16,2544,Assenza per concorso,202401,2025-05-30T21:30:35.955,,,VR,15,Assenza per concorso,16
be90173990925ed1f2b094c9,6,2024,91,ISTITUTO SUPERIORE DI SANITA',CZ,02,26,3086,Aspettativa non retribuita,202406,2025-08-09T00:35:10.532,,,CZ,02,Aspettativa non retribuita,26
ab8d08ec59d7a484986f8fab,4,2023,174,MINISTERO DELLA CULTURA,VE,04,14,631,Aspettativa non retribuita,202304,2025-05-29T01:11:50.112,,,VE,04,Aspettativa non retribuita,14
d69964e88a38a7da395a36a1,12,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,VR,13,49,140,Donazione sangue,202412,2025-02-12T23:41:12.368,,,VR,13,Donazione sangue,49
c222cf33ce7287689c1df1a8,10,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,PA,12,16,1760,Congedo matrimoniale,202310,2025-05-24T18:28:06.251,,,PA,12,Congedo matrimoniale,16
975134f952d88507570dc0d6,Luglio,2023,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CT,16,23,844,Infortunio,202307,2025-09-22T06:51:10.142,,,CT,16,Infortunio,23
3df10e710c67f22d3344425a,11,2023,?,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,RC,16,42,1803,Ferie,202311,2025-08-18T09:30:31.892,dato provvisorio,,RC,16,Ferie,42
527bb8dedb16bf1d311f229e,Agosto,2023,266,CORTE DEI CONTI,AO,15,16,982,Ferie,202308,1758583979,,,AO,15,Ferie,16
7b5d391d296aac07d7c39efe,7,2024,56,MINISTERO DELLA DIFESA,CZ,11,29,3734,Assenza per concorso,202407,2025-11-21T03:44:10.258,,,CZ,11,Assenza per concorso,29
ee98cc35072ca067d33f21b1,2,2024,103,?,AN,01,22,3664,Aspettativa non retribuita,202402,2025-04-16T09:09:04.436,,,AN,01,Aspettativa non retribuita,22
c46e4bb35a61a4f5854bfee4,Agosto,2023,174,MINISTERO DELLA CULTURA,CA,02,45,1808,Permesso legge 104,202308,2025-07-13T14:31:38.984,,,CA,02,Permesso legge 104,45
dd15eeb8ea7ec2b4c1b91b31,11,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,PD,20,33,3272,Donazione sangue,202311,2025-06-03T05:43:56.663,,,PD,20,Donazione sangue,33
d4bc71ac2db9f638e2c90045,8,2023,188,AGENZIA DEL DEMANIO,CA,13,47,838,Permesso legge 104,202308,2025-08-23T04:33:01.349,,,CA,13,Permesso legge 104,47
962be618411735ac1b740fa4,2,2023,91,ISTITUTO SUPERIORE DI SANITA',sconosciuto,09,35,675,Aspettativa non retribuita,202302,2025-07-09T17:58:18.439,,,CB,09,Aspettativa non retribuita,35
7d64b49bf3e7e68bbdfb845e,6,2024,188,AGENZIA DEL DEMANIO,PG,12,30,3586,Aspettativa non retribuita,202406,2025-03-10T05:33:46.900,,,PG,12,Aspettativa non retribuita,30
d725e86339f92e3bcbbeb28b,2,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,MI,20,44,1921,Donazione sangue,202402,1759412804,,,MI,20,Donazione sangue,44
d9ac5af473ddb200997ce94a,11,2023,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,RM,15,24,2848,Malattia,202311,2025-02-24T18:14:47.007,dato provvisorio,,RM,15,Malattia,24
a78ab9f81cd51e4f101ee471,7,2023.,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,BO,07,47,3190,Permesso legge 104,202307,1754469320,,,BO,07,Permesso legge 104,47
236b880fed707395ddec1193,2,2023,91,ISTITUTO SUPERIORE DI SANITA',GE,08,20,1216,Congedo matrimoniale,202302,2025-02-13T16:27:00.843,,,GE,08,Congedo matrimoniale,20
2db377ec29968c71f8dee935,1,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,AO,12,47,2334,Ferie,202401,2025-02-26T01:49:30.069,,,AO,12,Ferie,47
3a2b514d0be91143a754b2e9,6,24,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,SS,02,24,2964,Congedo parentale,202406,2025-04-27T13:04:27.544,,,SS,02,Congedo parentale,24
7541ba92b40587ea40266fc6,8,2023,34,MINISTERO DELLA GIUSTIZIA,NA,06,25,3271,Aspettativa non retribuita,202308,2025-04-17T12:35:09.989,,,NA,06,Aspettativa non retribuita,25
50d84648e2feb29a8f79b7e5,9,24,34,MINISTERO DELLA GIUSTIZIA,PA,07,49,2610,Malattia,202409,2025-07-13T03:20:24.939,,,PA,07,Malattia,49
7f4ed26737e3e9c8c708a92e,10,2024,78,AGENZIA DELLE ENTRATE,VR,20,26,1093,Congedo parentale,202410,2025-10-30T07:51:39.390,,,VR,20,Congedo parentale,26
9615d068c8c60e3ceaa8a16e,6,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,AO,12,33,2084,Assenza per concorso,202306,2025-09-28T16:39:35.076,,,AO,12,Assenza per concorso,33
3d4d1e30db77aed88af09a4a,8,2023,162,,CT,16,35,1167,Assenza per concorso,202308,2025-07-08T10:43:35.985,,,CT,16,Assenza per concorso,35
b8d33dd7e4bab4ea98da3ba8,11,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CZ,18,31,3229,Aspettativa non retribuita,202411,2025-08-21T06:37:45.470,,,CZ,18,Aspettativa non retribuita,31
441a31537fb79236e861a6f6,11,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,MI,01,24,2809,Donazione sangue,202311,2025-02-13T13:13:25.499,,,MI,01,Donazione sangue,24
cad0b4ae2315acff517fcca0,7,2024,162,ISTITUTO NAZIONALE DI ASTROFISICA,TN,16,21,2385,Congedo parentale,202407,2025-05-25T03:31:09.352,,,TN,16,Congedo parentale,21
9584f9a93c6cd9889f51d521,Novembre,2023,266,CORTE DEI CONTI,TO,11,56,1065,CONGEDO MATRIMONIALE,202311,2025-04-06T09:01:40.636,,,TO,11,Congedo matrimoniale,56
4d349021f3c2494d44c5ed95,8,23,188,AGENZIA DEL DEMANIO,TN,05,35,3866,Congedo matrimoniale,202308,2025-02-14T13:00:59.272,,,TN,05,Congedo matrimoniale,35
f7e6154adf9c60068da55a2f,12,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,PD,09,33,571,Aspettativa non retribuita,202412,2025-09-08T16:24:38.447,,,PD,09,Aspettativa non retribuita,33
2bd9767bdee1e5900968b261,4,2024,,MINISTERO DEGLI AFFARI ESTERI,AO,19,28 giorni,1896,Infortunio,202404,2025-11-20T21:31:28.817,,,AO,19,Infortunio,28
d769195af6c0c1226dfb18ce,8,2023,78,AGENZIA DELLE ENTRATE,PZ,07,33,1151,Aspettativa non retribuita,202308,2025-08-30T04:54:57.071,,,PZ,07,Aspettativa non retribuita,33
56b8af1e995eb9a460aeb500,8,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,MI,15,49,3095,Malattia,202308,2025-10-01T09:51:36.828,,,MI,15,Malattia,49
66b9f3cb37e426724769f625,3,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,BZ,09,52,555,ASPETTATIVA NON RETRIBUITA,202403,2025-05-27T03:08:19.554,,,BZ,09,Aspettativa non retribuita,52
8e6107d1078102165306ad21,9,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,PZ,09,49,2675,Donazione sangue,202309,2025-11-11T16:16:25.231,,,PZ,09,Donazione sangue,49
11451da4ad86236d11ea5881,9,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,AO,17,44,1164,Malattia,202409,2025-10-20T21:45:57.198,,,AO,17,Malattia,44
