id_record,mese_competenza,codice_amministrazione,amministrazione,sigla_sindacale,descrizione_sindacale,numero_deleghe,importo_ritenuto,importo_versato,differenza,comparto,stato_flusso,note_operatore,Codice Amministrazione
2bb93ca2-b73e-078e-f0aa-9970d9267242,2024-08,00188,AGENZIA DEL DEMANIO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,6,5055.5,5002.12,53.38,FUNZIONI CENTRALI,CONSOLIDATO,,188
dc2b511c-1dbe-8ad8-906d-af743b6f5e8f,2023-03,00162,ISTITUTO NAZIONALE DI ASTROFISICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,425,17800.22,17496.81,303.41,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
f152360d-9826-e473-0cea-231d55dc355c,2023-07,00279,AVVOCATURA GENERALE DELLO STATO,FLP,Federazione Lavoratori Pubblici,569,2462.43,2409.2,53.23,FUNZIONI CENTRALI,CONSOLIDATO,,279
88228dd4-3e4e-75cb-0082-954e2b4e5fc0,2024-03,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,307,4622.02,4516.41,105.61,FUNZIONI CENTRALI,CONSOLIDATO,,78
2b65edae-3fd3-1895-c5cd-c0c447ccb8bf,2023-03,00288,MINISTERO DEGLI AFFARI ESTERI,INTESA FP,Intesa Funzione Pubblica,696,2301.48,2272.61,28.87,FUNZIONI CENTRALI,CONSOLIDATO,,288
9b99f546-e86d-99a7-75fd-f93a33e4199b,2023-02,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CSE,Confederazione Sindacati Europei,849,4350.32,4231.49,118.83,FUNZIONI CENTRALI,CONSOLIDATO,,127
d898181b-3ef3-5619-25c7-29e485518e85,2024-12,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,426,2163.88,2112.15,51.73,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
840c6ea3-8565-ddba-2ed6-810e99ce4425,2023-03,00034,MINISTERO DELLA GIUSTIZIA,ANIEF,Associazione Nazionale Insegnanti e Formatori,358,335236,3327.88,24.48,FUNZIONI CENTRALI,CONSOLIDATO,,34
5bad49af-1c7e-a7e8-0f76-6be5b72e9e47,2023-10,00266,CORTE DEI CONTI,FLP,Federazione Lavoratori Pubblici,119,10935.06,10750.53,184.53,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,266
c93b58f6-173c-5580-4db0-341c866f9dc3,2024-04,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,361,2067.34,2011.34,56.0,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
09bc68c6-f172-23b4-81ed-93a9e8078278,2023-03,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,UIL PA,Unione Italiana Lavoratori PA,807,6370.57,6191.13,179.44,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
5a3f1710-a535-bf7d-d94d-4c2f73911c57,2023-06,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CGS,Confederazione Generale Sindacale,306,13027.23,12780.97,246.26,FUNZIONI CENTRALI,CONSOLIDATO,,247
21c26e60-3fda-afda-1f49-d1a6c166b7de,2023-11,00034,MINISTERO DELLA GIUSTIZIA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,258,158935,1587.29,2.06,FUNZIONI CENTRALI,CONSOLIDATO,,34
5fb9ca0b-f396-51db-6bb8-41ee56f560ce,2023-01,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CISL FP,Federazione Pubblica CISL,539,182435,1820.73,3.62,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
34108df1-0417-20e8-6f41-df64a1a6d6eb,2024-02,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CISL FP,Federazione Pubblica CISL,395,23421.56,23272.15,149.41,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
2ba095f5-b1ed-4fd2-c4b8-b597d76fe667,2023-09,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,153,4846.24,4792.05,54.19,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
d520dc07-5965-1a15-866f-b9d0fb5b3992,2024-03,00056,MINISTERO DELLA DIFESA,CISL FP,Federazione Pubblica CISL,568,29755.18,29497.2,257.98,SICUREZZA-DIFESA,CONSOLIDATO,,56
77ee3602-a0ff-b3fc-9469-6e76f8ea484f,2024-11,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,USB PI,Unione Sindacale di Base,351,19456.43,18990.59,465.84,FUNZIONI CENTRALI,CONSOLIDATO,,247
db95fd8c-8a0c-263f-97e2-4c96de8610d9,2024-02,00174,MINISTERO DELLA CULTURA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,544,1926.58,1925.19,1.39,FUNZIONI CENTRALI,CONSOLIDATO,,174
c8dff7cb-05ef-3df4-fb11-554cdb8624d0,2024-07,00162,ISTITUTO NAZIONALE DI ASTROFISICA,cisl fp,Federazione Pubblica CISL,587,10475.69,10271.29,204.4,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
29883bc6-bf18-03fa-3480-0ee641866928,2024-10,00188,AGENZIA DEL DEMANIO,UIL PA,Unione Italiana Lavoratori PA,108,1809.89,1784.79,25.1,FUNZIONI CENTRALI,CONSOLIDATO,,188
6a5aad4f-9253-a5eb-1117-a5f989f99ec0,2024-12,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,ANIEF,Associazione Nazionale Insegnanti e Formatori,190,10145.84,9862.83,283.01,FUNZIONI CENTRALI,CONSOLIDATO,,247
09628420-dc98-7fe7-9f99-4aebda91b7f1,2023-07,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,ANIEF,Associazione Nazionale Insegnanti e Formatori,106,13785.73,13699.35,86.38,FUNZIONI CENTRALI,CONSOLIDATO,,219
d8ea1c09-06af-f48f-cc37-4eb257c2a74e,2024-01,ND,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,301,1793.24,1751.79,41.45,FUNZIONI CENTRALI,CONSOLIDATO,,78
aa0e2c5e-de47-2ad9-4a59-73ae72eeda99,2024-07,00056,MINISTERO DELLA DIFESA,ANIEF,,250,3825.48,3787.18,38.3,SICUREZZA-DIFESA,CONSOLIDATO,,56
8c57ea9a-e9da-23f7-1011-ae92286b2363,2024-02,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,134,5427.65,5369.06,58.59,FUNZIONI CENTRALI,CONSOLIDATO,,78
305bbace-174d-053d-60a9-c4a6ca672d42,2024-08,00188,AGENZIA DEL DEMANIO,CGS,Confederazione Generale Sindacale,685,2464.58,2428.11,36.47,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,188
3b72b0b8-62bb-51f3-7824-4cf990be69d5,2024-03,00279,AVVOCATURA GENERALE DELLO STATO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,446,14615.83,14186.46,429.37,FUNZIONI CENTRALI,CONSOLIDATO,,279
374c081b-a637-aaeb-0e71-a3745ae6079b,2023-03,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,UIL PA,Unione Italiana Lavoratori PA,548,3641.63,3536.74,104.89,,CONSOLIDATO,,127
6ff07240-63ae-2735-d0d8-3411e408ca30,2024-07,00266,CORTE DEI CONTI,CISL FP,Federazione Pubblica CISL,519,2712.9,2696.94,15.96,FUNZIONI CENTRALI,CONSOLIDATO,,266
ce503a9d-e5ad-f38b-e1f4-486e0aca5846,2023-03,00056,MINISTERO DELLA DIFESA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,877,592.31,581.42,10.89,SICUREZZA-DIFESA,CONSOLIDATO,,56
d7d2536b-0eb0-195a-c8ae-16639d1725f4,2023-10,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,FLP,Federazione Lavoratori Pubblici,644,15010.03,14815.14,194.89,FUNZIONI CENTRALI,CONSOLIDATO,,219
4db44b18-8838-751e-ceec-2d3c9792ef91,2024-02,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CISL FP,Federazione Pubblica CISL,68,3677.87,3602.98,74.89,FUNZIONI CENTRALI,CONSOLIDATO,,201
da296665-73eb-05f0-c31b-cb298b5303cd,2024-11,00279,AVVOCATURA GENERALE DELLO STATO,USB PI,Unione Sindacale di Base,523,6108.31,6070.77,37.54,FUNZIONI CENTRALI,CONSOLIDATO,,279
594b3298-d759-8ed3-6f0f-c684eb59844c,2024-03,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,856,2146.0,2095.08,50.92,FUNZIONI CENTRALI,CONSOLIDATO,,127
7d3da745-9d10-6075-644e-aaf09c34e8ae,2024-07,00091,ISTITUTO SUPERIORE DI SANITA',SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,640,2519.18,2455.48,63.7,SANITA',CONSOLIDATO,,91
b5d97412-54f8-65a5-062c-615dc2ed930e,2024-08,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,ANIEF,--,887,10939.4,10938.96,0.44,FUNZIONI CENTRALI,CONSOLIDATO,,219
4a060904-077e-02e0-7116-2e1f808eb962,2023-08,00266,CORTE DEI CONTI,CSE,Confederazione Sindacati Europei,450,4530.32,4437.02,93.3,FUNZIONI CENTRALI,CONSOLIDATO,,266
7854b20d-d3d1-8bab-fb54-4233b59cfbd4,2024-10,00034,MINISTERO DELLA GIUSTIZIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,744,904673,9029.81,16.92,FUNZIONI CENTRALI,CONSOLIDATO,,34
22a4928e-ad75-e7ca-1f0c-c6e9a674449b,2024-02,00056,MINISTERO DELLA DIFESA,DIRSTAT,Federazione Dirigenti Statali,313,1750.29,1716.65,33.64,SICUREZZA-DIFESA,CONSOLIDATO,,56
f72f1828-eda6-19b8-8abd-2ab0f6974c7b,2023-06,00145,MINISTERO DEL TURISMO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,204,2625.91,2621.44,4.47,FUNZIONI CENTRALI,CONSOLIDATO,,145
aff0416a-f793-4a3a-7c8a-3b3abda9db08,2023-04,00288,MINISTERO DEGLI AFFARI ESTERI,UIL PA,Unione Italiana Lavoratori PA,501,11090.98,10842.82,248.16,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,288
4dc22316-86d7-42c1-18c4-5688ea26b7bb,2023-09,00078,AGENZIA DELLE ENTRATE,FLP,Federazione Lavoratori Pubblici,301,3298.78,3215.47,83.31,FUNZIONI CENTRALI,CONSOLIDATO,,78
a0b3a63a-d211-5e4b-df0a-4fc9e6e62583,2023-01,00266,CORTE DEI CONTI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,211,3085.35,3049.68,35.67,FUNZIONI CENTRALI,CONSOLIDATO,,266
0a88dc58-3a84-494d-9f5f-1d956f8c5c43,2023-10,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,UIL PA,Unione Italiana Lavoratori PA,872,7362.3,7269.88,92.42,FUNZIONI CENTRALI,CONSOLIDATO,,258
c1be4c04-7215-f970-a6a1-9e39fbb07dc2,2023-08,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,confsal unsa,Confederazione Sindacati Autonomi Lavoratori,89,890.75,887.92,2.83,FUNZIONI CENTRALI,CONSOLIDATO,,219
91c56201-43ed-3d25-aebf-0fc2a7f028e4,2024-03,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,INTESA FP,Intesa Funzione Pubblica,67,595878,5898.41,60.37,FUNZIONI CENTRALI,CONSOLIDATO,,118
e9236812-8c60-0512-54df-2b77e77fdf38,2023-06,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,Confsal Unsa,Confederazione Sindacati Autonomi Lavoratori,376,583.68,567.55,16.13,FUNZIONI CENTRALI,CONSOLIDATO,,201
780ad57a-e8c0-2e11-cac0-fac73f6109cb,2024-09,00188,AGENZIA DEL DEMANIO,CISL FP,Federazione Pubblica CISL,169,50815,499.49,8.66,FUNZIONI CENTRALI,CONSOLIDATO,,188
85046510-a56e-8e09-020f-1eaeb56de8d2,2024-05,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,UIL PA,Unione Italiana Lavoratori PA,269,2439.89,2418.32,21.57,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
ec7c9da1-6499-9993-aafa-4a6970fde2d3,2024-12,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FLP,Federazione Lavoratori Pubblici,63,4331.04,4315.58,15.46,FUNZIONI CENTRALI,CONSOLIDATO,,258
377cd73b-423e-dfe3-6772-64dff4fb127b,2023-09,00078,AGENZIA DELLE ENTRATE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,691,5360.2,5325.85,34.35,FUNZIONI CENTRALI,CONSOLIDATO,,78
3c1bab33-b071-eaf2-eb46-3f7f59d30083,2024-02,00078,AGENZIA DELLE ENTRATE,CGS,Confederazione Generale Sindacale,170,1391.07,1375.54,15.53,FUNZIONI CENTRALI,CONSOLIDATO,,78
c07fc81d-06f7-08c0-b630-829cb450f6e0,2024-08,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,567,1459.15,1439.59,19.56,FUNZIONI CENTRALI,CONSOLIDATO,,279
177db2a8-ab57-9512-5818-fbe27d80e65d,2023-09,00174,MINISTERO DELLA CULTURA,UIL PA,Unione Italiana Lavoratori PA,856,2727.19,2657.54,69.65,FUNZIONI CENTRALI,CONSOLIDATO,,174
472686ba-859b-991d-e89f-0d839fc26cf8,2024-01,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,698,2037.61,2001.03,36.58,FUNZIONI CENTRALI,CONSOLIDATO,,279
6b3dcc78-8ead-9ca4-91e8-9091a46164c3,2024-09,00145,MINISTERO DEL TURISMO,DIRSTAT,Federazione Dirigenti Statali,173,20750.63,20348.06,402.57,FUNZIONI CENTRALI,CONSOLIDATO,,145
5109bdf7-e885-5abc-1707-b29de51ccfd0,2024-02,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CISL FP,Federazione Pubblica CISL,594,7172.9,7009.24,163.66,FUNZIONI CENTRALI,CONSOLIDATO,,258
4c6f3ac0-d644-d8c1-af63-f9a47c9a85e3,2024-12,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,272,806.58,804.22,2.36,FUNZIONI CENTRALI,CONSOLIDATO,,78
8d1a1e77-6786-e8b2-3e0e-d1f82c9ad150,2024-07,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,581,1343.05,1311.83,31.22,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
9670d1cc-2777-bbf7-cc3f-6d943dc27efc,2024-04,00266,CORTE DEI CONTI,Cse,Confederazione Sindacati Europei,732,12756.59,12540.07,216.52,FUNZIONI CENTRALI,CONSOLIDATO,,266
ef091769-09a0-c97d-6a88-22e894a50578,2023-09,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,FLP,Federazione Lavoratori Pubblici,"108,0",6358.9,6255.99,102.91,FUNZIONI CENTRALI,CONSOLIDATO,,219
382bf454-c4e7-cb66-9f05-9a58ec29fd25,2024-06,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,144,18738.4,18204.72,533.68,FUNZIONI CENTRALI,CONSOLIDATO,,127
532e8658-84fe-d6e6-7e92-245830ca3c39,2024-03,ND,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,379,7237.14,7184.07,53.07,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
e746545e-cd5d-3851-bff6-57c144d56015,2023-07,00279,AVVOCATURA GENERALE DELLO STATO,FLP,Federazione Lavoratori Pubblici,696,11103.65,11017.79,85.86,FUNZIONI CENTRALI,CONSOLIDATO,,279
babed035-7e92-f6fb-2bd6-a99a7f4f20cf,2023-03,00288,MINISTERO DEGLI AFFARI ESTERI,USB PI,Unione Sindacale di Base,187,5896.57,5760.06,136.51,FUNZIONI CENTRALI,CONSOLIDATO,,288
954afa2d-0975-f5f5-4185-b48173ab931f,2024-05,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CISL FP,,323,6709.38,6575.19,134.19,FUNZIONI CENTRALI,CONSOLIDATO,,219
4fada7de-82ac-2c54-7841-9b9a36d75e63,2024-12,00279,AVVOCATURA GENERALE DELLO STATO,UIL PA,Unione Italiana Lavoratori PA,324,1205.63,1190.01,15.62,FUNZIONI CENTRALI,CONSOLIDATO,,279
b0762dc3-11e6-2286-53b9-c8ffba7f6d6a,2023-08,00188,AGENZIA DEL DEMANIO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,229,11806.24,11716.68,89.56,FUNZIONI CENTRALI,CONSOLIDATO,,188
e702ecbd-0d0f-1899-f209-60d14352a4db,2023-01,00266,CORTE DEI CONTI,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,449,1833.39,1785.06,48.33,FUNZIONI CENTRALI,CONSOLIDATO,,266
5a83abab-ce26-efa3-c7e6-40863b280393,2024-06,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,259,3255.52,3245.81,9.71,,CONSOLIDATO,,103
b86abe00-6bb1-6628-ae32-58ad4e5b4e98,2023-09,00174,,CISL FP,Federazione Pubblica CISL,91,32290.42,31950.19,340.23,FUNZIONI CENTRALI,CONSOLIDATO,,174
c114a826-d6b7-8912-a66e-00a814e512b8,2024-02,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,USB PI,Unione Sindacale di Base,435,3604.59,3547.07,57.52,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
99a49b2f-601a-bae9-8b80-5a7d45a49efc,2024-06,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,726,3439.36,3387.82,51.54,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
8ac7ea00-256a-6dd2-d613-b2a5974c675d,2023-11,00145,MINISTERO DEL TURISMO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,171,3257.55,3195.94,61.61,FUNZIONI CENTRALI,CONSOLIDATO,,145
09219d71-daeb-c2d0-3fb7-af753fc5f879,2023-08,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,INTESA FP,Intesa Funzione Pubblica,693,42036,419.93,0.43,FUNZIONI CENTRALI,CONSOLIDATO,,118
3027fd08-f66b-79f4-b347-991efcace8cb,2024-03,00174,MINISTERO DELLA CULTURA,CISL FP,Federazione Pubblica CISL,887,3962.7,3957.78,4.92,FUNZIONI CENTRALI,CONSOLIDATO,,174
93bd4b32-a373-48f7-e8e0-5a04300e182f,2024-10,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,297,5096.92,5009.11,87.81,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
dfa48a3b-957a-1ff5-c8de-08bfeb7d2d51,2024-09,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,Snals,Sindacato Nazionale Autonomo Lavoratori Scuola,328,3357.43,3312.9,44.53,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
b63b2755-bcde-8605-cc1a-a0aeb770ab77,2023-10,00056,MINISTERO DELLA DIFESA,INTESA FP,Intesa Funzione Pubblica,295,329.34,321.59,7.75,SICUREZZA-DIFESA,CONSOLIDATO,,56
2ec674cf-29e3-9f74-bc46-42b9df598af3,2023-07,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,227,12806.89,12503.05,303.84,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
0ae713d1-407e-78ab-fb43-cdae82414e22,2024-07,00145,MINISTERO DEL TURISMO,cgs,Confederazione Generale Sindacale,541,761.2,741.36,19.84,FUNZIONI CENTRALI,CONSOLIDATO,,145
21d9edfa-c564-c46f-1e38-0884537ad2b6,2024-02,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,620,4509.41,4475.92,33.49,SICUREZZA-DIFESA,CONSOLIDATO,,56
354114bf-3e1f-9470-f7d5-d8f2afed675b,2023-10,00279,AVVOCATURA GENERALE DELLO STATO,FLP,Federazione Lavoratori Pubblici,478,841.71,821.08,20.63,FUNZIONI CENTRALI,CONSOLIDATO,,279
3c1c30cd-531d-2ab3-76ef-790500b35e34,2023-04,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,FLP,Federazione Lavoratori Pubblici,643,1947.75,1947.01,0.74,FUNZIONI CENTRALI,CONSOLIDATO,,201
e2e2c776-770b-02a3-ddce-5db968a7a33a,2023-11,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CISL FP,Federazione Pubblica CISL,752,3140.16,3081.96-,58.2,FUNZIONI CENTRALI,CONSOLIDATO,,247
ba69e647-2ef3-1ec0-36f1-226ba8efc257,2023-03,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,613,1149.82,1145.42,4.4,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,247
9f996484-6a41-2d8d-c05c-2a8d1d606072,2023-01,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FLP,Federazione Lavoratori Pubblici,207,2960.65,2878.16,82.49,FUNZIONI CENTRALI,CONSOLIDATO,,258
f6d5bcac-c2df-b309-9051-c3fff6694950,2023-03,00145,MINISTERO DEL TURISMO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,476,4759.51,4697.02,62.49,FUNZIONI CENTRALI,CONSOLIDATO,,145
705f713e-5183-a4a8-c4d8-68a32b9ab1da,2023-09,00091,ISTITUTO SUPERIORE DI SANITA',ANIEF,Associazione Nazionale Insegnanti e Formatori,371,9282.65,9057.62,225.03,SANITA',CONSOLIDATO,,91
055eba16-6b21-04dc-c833-85a8772ba1b8,2024-11,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,cisl fp,Federazione Pubblica CISL,272,15578.51,15476.02,102.49,FUNZIONI CENTRALI,CONSOLIDATO,,247
ec873479-9fb6-027e-4315-6710bb02a08e,2024-08,00288,MINISTERO DEGLI AFFARI ESTERI,CISL FP,Federazione Pubblica CISL,357,1792.14,1765.59,26.55,FUNZIONI CENTRALI,CONSOLIDATO,,288
da118c2b-6be1-cd59-56a8-b7a7f713eeae,2023-05,00034,MINISTERO DELLA GIUSTIZIA,CGS,Confederazione Generale Sindacale,206,3407.91,3373.32,34.59,FUNZIONI CENTRALI,CONSOLIDATO,,34
6a1b3032-4171-0183-fc68-6dfad168cfe0,2023-05,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CISL FP,Federazione Pubblica CISL,593,1372.92,1368.26,4.66,FUNZIONI CENTRALI,CONSOLIDATO,,247
1702b4e4-09b6-1cc0-0d5b-db10b530ac96,2024-08,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CONFSAL UNSA ,Confederazione Sindacati Autonomi Lavoratori,390,20104.89,19918.92,185.97,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
50caea4b-387f-cc56-ccaa-b9ab50ff61b2,2024-11,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,65,4615.18,4540.61,74.57,FUNZIONI CENTRALI,CONSOLIDATO,,127
22a26eea-2899-e1a4-6bd6-8dc6570f346b,2024-11,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,cisl fp,Federazione Pubblica CISL,243,3343.47,3317.74,25.73,FUNZIONI CENTRALI,CONSOLIDATO,,258
a2fae4fa-bdf5-acd8-387b-fbef9c11f240,2023-03,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,762,9290.04,9060.76,229.28,,CONSOLIDATO,,258
ef2a3c39-7160-a04c-3ffe-0df743f39924,2023-08,00266,CORTE DEI CONTI,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,490,1706.24,1665.54,40.7,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,266
0b85a2c8-d938-f38f-20a6-861c0883836d,2023-03,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,270,36803.66,36482.63,321.03,FUNZIONI CENTRALI,CONSOLIDATO,,127
27938f5a-44ec-9f4e-4d4c-cfba5ee46bdb,2024-11,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGS,Confederazione Generale Sindacale,293,558.74,554.21,4.53,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
dbecd7f0-8692-4b4a-16e5-2fb89c342ef0,2024-02,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,583,1971.73,1938.8,32.93,FUNZIONI CENTRALI,CONSOLIDATO,,127
7f590c6b-436f-182d-6cdf-5caef65793e9,2023-08,ND,MINISTERO DELLA CULTURA,UIL PA,Unione Italiana Lavoratori PA,834,9451.49,9345.85,105.64,FUNZIONI CENTRALI,CONSOLIDATO,,174
fb7db9e3-fcdc-a4ed-2807-2cd5b2e930b3,2023-06,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,Intesa Fp,Intesa Funzione Pubblica,879,4198.1,4097.47,100.63,FUNZIONI CENTRALI,CONSOLIDATO,,247
8e6c4ea8-e82e-0a0f-1238-4818ae4fd44d,2023-09,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,791,3309.4,3301.9,7.5,FUNZIONI CENTRALI,CONSOLIDATO,,247
312aa128-3e2a-0f14-984a-3240aa5e2cef,2023-12,00266,CORTE DEI CONTI,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,758,3249.79,3187.62-,62.17,FUNZIONI CENTRALI,CONSOLIDATO,,266
ed936ef9-8459-b27a-f9d4-8021a4167763,2023-12,00174,MINISTERO DELLA CULTURA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,515,2276.39,2264.77,11.62,FUNZIONI CENTRALI,CONSOLIDATO,,174
6c607ef1-45b0-3b2f-49c2-5dc916fdc188,2023-03,00034,MINISTERO DELLA GIUSTIZIA,ANIEF,Associazione Nazionale Insegnanti e Formatori,166,609909,6065.83,33.26,FUNZIONI CENTRALI,CONSOLIDATO,,34
73dce1a3-c1c5-4b29-9643-82f6d086652d,2024-03,,MINISTERO DEGLI AFFARI ESTERI,DIRSTAT,Federazione Dirigenti Statali,168,446.92,443.39,3.53,FUNZIONI CENTRALI,CONSOLIDATO,,288
511af603-c3d7-3bc7-3a5c-0a0461f5cc5f,2024-10,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,DIRSTAT ,Federazione Dirigenti Statali,453,7014.5,6990.25,24.25,FUNZIONI CENTRALI,CONSOLIDATO,,127
