_id,periodo,cod_ente,denominazione_ente,cod_gestione,gestione,cod_voce,voce_contributiva,imponibile,contributo,aliquota,ripartizione_geografica,data_estrazione,annotazioni,sistema_origine,Gestione,cod voce ext
c845d2eb9f65bf43325c7a82,202312,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,405732.73,133891.8,N/A,Sud,2025-03-19T03:07:42.043,,,Cassa previdenza dipendenti enti locali,15
f8d584f4e832e33b9f9d38e4,202305,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,117147.55,10308.98,8.8,Nord-est,2024-09-28T01:23:37.977,,,Cassa previdenza dipendenti enti locali,18
24dd8146b7b48bd5cd12b330,202410,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,267115.26,24547.89,9.19,Isole,2025-05-23T22:19:48.698,,,Cassa previdenza dipendenti enti locali,16
1466629d599b34ac7d75b321,202409,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,"179.317,55",15779.94,8.8,Isole,2025-05-21T06:18:43.797,,,Cassa previdenza dipendenti enti locali,18
5aaa97783e51944b7ba91032,202308,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,2,Gestione separata,12,Contributo TFR,291698.83,96260.61,33.0,Nord-est,2024-04-20T10:00:46.208,,,Gestione separata,12
22771986684ead9aa70e530f,202401,145,MINISTERO DEL TURISMO,2,Gestione separata,12,Contributo TFR,"202.395,73",3258.57,1.61,Nord-ovest,2025-05-21T14:50:47.911,,,Gestione separata,12
9010ddf057cb1988580f3c9c,202304,266,CORTE DEI CONTI,4,Fondo credito,10,Contributo IVS a carico ente,524652.33,15109.990000000384,2.88,Centro,2024-10-18T04:39:18.976,,,Fondo credito,10
1a496b46330e5c9c7f5dc3a5,202311,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,"80.966,17",2331.83,2.88,Isole,2024-05-29T20:51:22.321,,,Fondo pensioni lavoratori dipendenti,13
2e1e4c559bdbd8c91c87349c,202404,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,12,Contributo TFR,186622.21,44416.09,23.8,Centro,15/06/2024,,,Fondo credito,12
8463055425eb4d1f2b21e18f,202312,266,CORTE DEI CONTI,2,Gestione separata,14,Contributo maternita',15612.82,1434.82,9.19,Isole,2025-02-12T17:59:16.391,,,Gestione separata,14
05b5393c4ca62a81fd0533fd,202310,288,MINISTERO DEGLI AFFARI ESTERI,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,116527.53,28199.66,24.2,Nord-ovest,2025-01-11T04:47:56.025,,,Cassa previdenza dipendenti enti locali,11
03ff84b451d667798ccdab38,202409,279,AVVOCATURA GENERALE DELLO STATO,2,Gestione separata,17,Contributo ENPDEP,995904.99,87639.64,8.8,Isole,2024-09-24T08:54:31.371,,,Gestione separata,17
7de23b3406eadb3b383856d8,202402,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,210130.31,19310.98000000118,9.19,Nord-est,2024-08-27T18:59:53.496,,,Cassa previdenza dipendenti enti locali,18
971c141fb5d181e62bb57382,202303,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,3,Cassa previdenza dipendenti enti locali,19,Contributo ANF,201162.46,47876.67,23.8,Nord-est,2025-02-05T05:40:48.112,,,Cassa previdenza dipendenti enti locali,19
76f9fb64e4116c69dd49a98a,202407,78,AGENZIA DELLE ENTRATE,4,Fondo credito,19,Contributo ANF,"121.516,62",40100.48,33.0,Nord-ovest,2025-04-25T11:01:38.341,,,Fondo credito,19
f951dc858ad1d8d8d1a85c9a,202309,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,Gestione separata,13,Contributo assistenza,44012.99,3873.14,8.8,Sud,2025-05-28T04:29:35.036,,,Gestione separata,13
ea2191715c3ba46a4862e0e4,202311,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,"219.200,44",20144.52,9.19,Isole,2024-05-01T11:59:27.558,,,Assicurazione generale obbligatoria,11
d04e98a35ff6493013da485b,202304,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,19,Contributo ANF,230776.48,3715.5,1.61,Sud,2024-08-25T16:25:51.681,,,Assicurazione generale obbligatoria,19
79105c8efa4879619794d967,202402,162,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,155859.76,51433.72,33.0,Centro,2025-05-16T22:07:22.289,,,Assicurazione generale obbligatoria,16
cf0804b0cf33d9e0da217647,202302,***,MINISTERO DEL TURISMO,2,Gestione separata,16,Contributo fondo credito,"55.735,77",897.35,1.61,Isole,2025-04-15T19:08:58.682,verifica in corso,,Gestione separata,16
74b4c45924f6f7bd4a0005da,202301,34,MINISTERO DELLA GIUSTIZIA,4,Fondo credito,19,Contributo ANF,752016.75,248165.53,33.0,Nord-est,2025-02-09T13:21:52.559,,,Fondo credito,19
8ca1873b33844387938a5929,2024-12,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,205925.59,5930.66,,Isole,2024-07-21T09:42:42.713,,,Fondo pensioni lavoratori dipendenti,18
da2a34c5b0306495b0e02a2e,202404,91,ISTITUTO SUPERIORE DI SANITA',4,Fondo credito,15,N/A,195291.57,64446.22,33.0,Sud,2024-10-02T10:31:10.976,,,Fondo credito,15
7738c032b94abe3f84de7798,2024-01,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,5,Assicurazione generale obbligatoria,19,Contributo ANF,281316.5,8101.92,2.88,Isole,2025-03-31T00:40:20.844,,,Assicurazione generale obbligatoria,19
1802f3a879be85b206b7d439,202312,145,MINISTERO DEL TURISMO,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,20340.67,4841.08,23.8,Nord-est,2024-06-26T15:02:50.305,,,Cassa previdenza dipendenti enti locali,16
21701b9ccc5809b3087a3622,202301,34,MINISTERO DELLA GIUSTIZIA,5,Assicurazione generale obbligatoria,14,Contributo maternita',213265.67,3433.58,1.61,Isole,2024-01-29T00:34:34.928,verifica in corso,,Assicurazione generale obbligatoria,14
5d9dfe847853aa7115d2dcf5,2023-04,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,19,Contributo ANF,153370.54,4417.07,2.88,Isole,2024-12-20T16:15:42.420,,SIPA,Fondo credito,19
66fb87827273ffefa1b799f7,202307,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,125263.82,41337.06,33.0,Centro,2024-03-04T03:31:13.091,,,Fondo pensioni lavoratori dipendenti,16
6455c09a21aaa395c638fdbb,202412,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Fondo credito,11,Contributo IVS a carico dipendente,"248.640,86",21880.4,8.8,Isole,2025-01-01T09:30:34.190,,,Fondo credito,11
dfb99bd42a5daaec231d66cc,202409,N/A,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,354952.49,31235.82,8.8,Nord-ovest,2024-12-28T10:23:25.321,,,Cassa previdenza dipendenti enti locali,13
5ef38f4059896263022230d1,202303,247,NON DISPONIBILE,2,Gestione separata,15,Contributo disoccupazione,1446175.26,344189.71,23.8,Nord-ovest,2024-04-30T15:19:18.959,,,Gestione separata,15
95845e20960b727c84f66749,202410,266,CORTE DEI CONTI,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',337748.39,111456.97,33.0,Centro,2025-01-05T07:16:38.130,,,Fondo pensioni lavoratori dipendenti,14
7bf1e9fff03a84480d5e6312,202410,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,311948.9,5022.38,1.61,Nord-est,2024-03-07T18:52:30.591,,,Cassa previdenza dipendenti enti locali,10
af35927a0adf3bf6c851df47,202309,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,64386.35,5917.11,9.19,Isole,2025-03-03T01:16:24.145,,,Fondo pensioni lavoratori dipendenti,19
8195aba0a7bd855ce60e1992,202305,91,ISTITUTO SUPERIORE DI SANITA',4,Fondo credito,18,Contributo malattia,"49.200,40",792.13,1.61,Sud,2024-09-07T15:34:13.077,,,Fondo credito,18
ee0abefda6af2880d55f4773,202411,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,56452.46,13435.69,23.8,Centro,2024-05-09T01:12:27.070,,,Cassa previdenza dipendenti enti locali,10
0488f306a083d51588cfbd8d,202403,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Gestione separata,16,Contributo fondo credito,580597.98,138182.32,23.8,Nord-est,2024-02-19T03:11:18.289,,,Gestione separata,16
67d0ba33554e82be76be25bf,202310,56,MINISTERO DELLA DIFESA,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,66742.82,5873.3700000008685,8.8,Centro,2024-04-26T00:58:01.940,,,Cassa previdenza dipendenti enti locali,10
941f3230cc099179495b52c7,202412,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',62030.53,15011.389999999,24.2,Centro,2024-10-03T00:35:37.161,,,Cassa previdenza dipendenti enti locali,14
f9f0bb91e361f8ed63b9091e,202308,78,AGENZIA DELLE ENTRATE,2,Gestione separata,11,Contributo IVS a carico dipendente,"405.673,75",98173.05,24.2,Nord-est,2024-05-02T01:38:59.296,,,Gestione separata,11
f06e32511b643863486bdd0c,202403,34,MINISTERO DELLA GIUSTIZIA,1,Fondo pensioni lavoratori dipendenti,10,Contributo IVS a carico ente,149793.12,2411.67,1.61,Nord-ovest,2025-05-02T04:28:26.721,,,Fondo pensioni lavoratori dipendenti,10
b38319620e84e9b587a4142a,202301,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,296937.44,97989.36,33.0,Nord-est,2024-01-22T10:17:55.027,,,Fondo pensioni lavoratori dipendenti,19
d667dbb8b9ede28796f14efd,202308,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,4,Fondo credito,10,Contributo IVS a carico ente,151611.95,50031.94,,Nord-ovest,2024-03-27T12:54:58.044,,,Fondo credito,10
0d709f2c2d938a1f91343a89,202301,N/A,MINISTERO DELLA DIFESA,4,Fondo credito,18,Contributo malattia,76304.33,1228.5,1.61,Nord-ovest,2025-05-05T01:22:27.870,,,Fondo credito,18
fb5f61febc744a7b6d0e1df5,202410,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,1218732.01,107248.42,8.8,Sud,2024-02-17T01:41:19.492,verifica in corso,,Cassa previdenza dipendenti enti locali,17
bf3e2cd5f6a4ba0215315a32,202304,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,17,Contributo ENPDEP,26778.79,8837.0,33.0,Nord-ovest,2025-02-08T18:39:11.239,,,Fondo credito,17
d2fcb2eee95b7114642f5c06,202306,34,,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,309763.91,28467.3,9.19,Nord-ovest,2025-04-19T04:26:13.910,,,Cassa previdenza dipendenti enti locali,10
db1ccb80314009bfdb9106fe,202403,78,AGENZIA DELLE ENTRATE,1,Fondo pensioni lavoratori dipendenti,10,Contributo IVS a carico ente,954922.54,87757.38,9.19,Isole,2025-03-21T15:31:24.863,,,Fondo pensioni lavoratori dipendenti,10
7227b0561092e455d3fa0c1c,202402,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,88753.93,1428.94,1.61,Nord-est,2025-04-11T21:17:48.851,,,Fondo pensioni lavoratori dipendenti,18
dff154a76da413781feae205,202312,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Fondo credito,17,Contributo ENPDEP,973014.99,89420.08,9.19,Sud,2024-10-11T00:22:49.734,,,Fondo credito,17
7ef834f16475670567dfb075,202305,174,MINISTERO DELLA CULTURA,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,75272.25,1211.88,1.61,Isole,2024-09-08T08:05:34.699,,,Fondo pensioni lavoratori dipendenti,17
2966601415635999d837f858,2023-06,103,CONSIGLIO NAZIONALE DELLE RICERCHE,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,341087.8,5491.51,1.61,Isole,2024-01-24T07:51:29.760,,,Fondo pensioni lavoratori dipendenti,15
238dc1e6d3b949b5cc84b5d7,202402,266,CORTE DEI CONTI,5,Assicurazione generale obbligatoria,13,NON DISPONIBILE,427120.2,12301.06,2.88,Sud,2024-12-21T23:02:37.159,,,Assicurazione generale obbligatoria,13
f1635fe931046a2fd6bd51a7,2024-02,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,5,Assicurazione generale obbligatoria,18,Contributo malattia,19514.81,562.03,2.88,Isole,2024-03-16T22:55:11.887,,,Assicurazione generale obbligatoria,18
e498c4b1e34a79cfe0424eca,202401,34,MINISTERO DELLA GIUSTIZIA,4,Fondo credito,18,Contributo malattia,235827.71,6791.84,2.88,Centro,2024-09-07T02:14:08.460,,,Fondo credito,18
b3d5434c6dd3d55217fb2572,202408,,CONSIGLIO NAZIONALE DELLE RICERCHE,2,Gestione separata,13,Contributo assistenza,537364.16,47288.05,8.8,Isole,2024-07-02T02:56:13.945,,,Gestione separata,13
cb766cf78b71ea5cc88ebeb0,202308,201,***,4,Fondo credito,14,Contributo maternita',103268.18,9087.600000000051,8.8,Sud,2024-12-20T22:02:47.063,,,Fondo credito,14
4e964a3a753dc2bc8f4bf922,202311,103,CONSIGLIO NAZIONALE DELLE RICERCHE,4,Fondo credito,16,Contributo fondo credito,106846.0,9819.15,9.19,Nord-est,2025-02-14T02:37:31.732,,,Fondo credito,16
0faa72b6e5256e6e1867d1f5,202308,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,5,Assicurazione generale obbligatoria,19,Contributo ANF,169429.88,4879.58,2.88,Nord-ovest,2024-01-31T20:27:29.931,,,Assicurazione generale obbligatoria,19
0a1f02721e1c3bfcb10284c6,202410,NON DISPONIBILE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,10383089.64,2471175.33,23.8,Isole,2024-06-04T08:25:10.047,,,Assicurazione generale obbligatoria,10
cc33842cc15939e917870b59,202401,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,300354.04,26431.16,8.8,Nord-ovest,2024-10-07T02:56:51.968,,,Cassa previdenza dipendenti enti locali,16
50491df8e3e44de9791bb0b0,202312,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,4,Fondo credito,16,Contributo fondo credito,37915.5,3336.56,8.8,Centro,2024-03-20T05:38:55.334,,,Fondo credito,16
5a05fc4f74811517f014ca06,202401,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Fondo credito,16,Contributo fondo credito,95061.53,22624.64,23.8,Nord-ovest,2024-10-01T17:21:57.243,,,Fondo credito,16
ba3556a1d00e34351a7bd5ef,202408,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,5,Assicurazione generale obbligatoria,18,Contributo malattia,327832.77,79335.53,24.2,Sud,2024-06-04T08:43:38.751,,,Assicurazione generale obbligatoria,18
d61ced59fd038aef0a142968,202303,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,230905.85,3717.58,1.61,Sud,2025-04-17T19:11:01.463,,,Assicurazione generale obbligatoria,10
8d935ba016a845c822de68b6,202306,266,CORTE DEI CONTI,4,Fondo credito,12,NON DISPONIBILE,1232371.74,406682.67,33.0,Centro,2024-12-05T01:15:19.868,,,Fondo credito,12
749ca10d27c08d0f60446fc5,202309,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,426392.76,12280.11,2.88,Nord-ovest,2024-11-29T04:46:29.366,,,Cassa previdenza dipendenti enti locali,16
7a683fb4aada894a777199fb,202308,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,18,Contributo malattia,888111.43,293076.77,33.0,Sud,2024-11-09T19:29:19.812,,,Fondo credito,18
24dcabf6241fb2c463620b05,202403,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Gestione separata,10,,121028.72,29288.95,24.2,Centro,2024-08-07T21:02:33.524,,,Gestione separata,10
4085938a9718c1716f277301,202409,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,4,Fondo credito,18,Contributo malattia,5676046.49,1873095.34,33.0,Sud,2024-02-15T02:22:18.765,,,Fondo credito,18
d94853c89eb635eb1e49a11c,202308,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,5,Assicurazione generale obbligatoria,14,Contributo maternita',76914.13,6768.44,8.8,Centro,2025-04-17T03:41:49.302,,,Assicurazione generale obbligatoria,14
3d8059317a137836a95be496,202311,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',233163.01,21427.68,N/A,Nord-est,2024-01-31T19:35:43.908,,,Fondo pensioni lavoratori dipendenti,14
8ff5160714cf40840b177c76,202312,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,28962.81,2548.73,8.8,Nord-ovest,2024-06-26T10:06:00.439,,,Assicurazione generale obbligatoria,10
5ad6f5a77562e5f57b9aee73,202304,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Fondo credito,15,Contributo disoccupazione,32558.87,10744.43,33.0,Sud,02/03/2025,,,Fondo credito,15
61092fc7a5a35bb122bcdf37,202403,188,AGENZIA DEL DEMANIO,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,"218.694,21",20098.0,9.19,Nord-ovest,2025-05-09T19:09:45.060,,,Cassa previdenza dipendenti enti locali,17
3b40dd3db1bb9b553555baa9,202403,288,,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,2411001.87,221571.0700000009,9.19,Centro,1740745161220,,,Fondo pensioni lavoratori dipendenti,13
e037febfc3d78ed07b344164,202312,162,ISTITUTO NAZIONALE DI ASTROFISICA,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,142465.78,2293.7,1.61,Isole,2025-03-16T16:43:20.570,,,Fondo pensioni lavoratori dipendenti,17
dcf5718c7f7c4cd1d0268fb0,202303,145,MINISTERO DEL TURISMO,2,Gestione separata,17,Contributo ENPDEP,148682.61,4282.06,2.88,Sud,2024-06-25T09:15:57.989,,,Gestione separata,17
30508f3ccbd681ec7a903d41,202312,145,MINISTERO DEL TURISMO,4,Fondo credito,18,Contributo malattia,"791.897,44",22806.649999999856,2.88,Centro,2025-04-15T06:30:10.313,,,Fondo credito,18
d7f69e988f620b53aa37c3ee,202404,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,5,Assicurazione generale obbligatoria,13,Contributo assistenza,561144.16,133552.30999999918,23.8,Nord-ovest,2025-01-24T17:23:28.940,,,Assicurazione generale obbligatoria,13
0e2baddc4d2d62acdb05e3a6,202412,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,39736.94,1144.42,2.88,Sud,2024-08-07T11:19:37.169,verifica in corso,,Cassa previdenza dipendenti enti locali,10
05e2c4ca64b803c0a2ae32cd,202404,279,AVVOCATURA GENERALE DELLO STATO,5,Assicurazione generale obbligatoria,11,,73112.29,17693.17,24.2,Centro,2025-05-06T16:43:09.703,,,Assicurazione generale obbligatoria,11
362ce1f8368ac9f2a4355ed2,03/2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,5,Assicurazione generale obbligatoria,12,Contributo TFR,76585.24,18533.63,24.2,Nord-ovest,2024-01-25T22:41:55.118,,,Assicurazione generale obbligatoria,12
2d6cbb3fb14ad0d7aa1e6adb,07/2023,266,CORTE DEI CONTI,5,Assicurazione generale obbligatoria,14,Contributo maternita',184593.56,5316.29,2.88,Isole,1710959465605,,,Assicurazione generale obbligatoria,14
9e8658c7ff292d1033ad8eee,202301,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,12,Contributo TFR,196637.99,46799.84,23.8,Sud,1720807677140,,,Assicurazione generale obbligatoria,12
337e1542007282f7e8c62d7d,202402,266,CORTE DEI CONTI,4,Fondo credito,11,Contributo IVS a carico dipendente,612748.07,9865.24,1.61,Nord-ovest,2024-05-20T18:06:12.758,,,Fondo credito,11
de0205a6cf5355089ba4d550,202412,91,ISTITUTO SUPERIORE DI SANITA',2,Gestione separata,17,Contributo ENPDEP,64059.28,1031.35,1.61,Isole,2024-12-18T14:25:41.647,,,Gestione separata,17
ab2114672b10b0beacc7d6fd,202408,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,468838.56,41257.79,8.8,Centro,2024-06-08T21:24:13.296,,,Cassa previdenza dipendenti enti locali,15
13ea9bc30e1a0c280f964e81,202412,34,MINISTERO DELLA GIUSTIZIA,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,1484619.23,136436.51,9.19,Sud,2025-01-14T01:08:51.958,,,Assicurazione generale obbligatoria,16
5d348befa71287312d64bab9,202303,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,341794.09,5502.88,1.61,Nord-est,2025-03-03T18:25:40.582,,,Fondo pensioni lavoratori dipendenti,16
33a055b224bb7b756621e929,202406,56,MINISTERO DELLA DIFESA,5,Assicurazione generale obbligatoria,13,Contributo assistenza,403228.84,97581.38,24.2,Centro,2024-02-06T19:09:46.316,,,Assicurazione generale obbligatoria,13
9b61efa9275797035ee5732e,202308,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,514714.57,124560.93,24.2,Nord-est,2024-05-17T21:57:36.209,,,Fondo pensioni lavoratori dipendenti,17
92ddd1a2ce43bd407c9ddc0f,202409,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,"245.919,32",3959.3,1.61,Centro,2024-08-19T14:03:25.357,,,Assicurazione generale obbligatoria,17
46cf58bfdff65ece278cc23c,202309,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,1594211.81,526089.9,33.0,Isole,2024-10-26T06:22:21.099,verifica in corso,,Fondo pensioni lavoratori dipendenti,19
4739a9dec9fa933308cccd75,202301,NON DISPONIBILE,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,10,Contributo IVS a carico ente,99998.38,9189.85,9.19,Sud,2024-11-05T07:02:03.922,,,Fondo credito,10
a58bc47736a85f8f155a6052,202302,266,CORTE DEI CONTI,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,148485.16,35339.47,23.8,Sud,2024-06-27T11:17:15.364,,,Cassa previdenza dipendenti enti locali,11
bc1927a932e682e9d926aa89,202310,103,CONSIGLIO NAZIONALE DELLE RICERCHE,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,502638.0,14475.97,2.88,Nord-est,2025-02-23T03:13:43.061,,,Assicurazione generale obbligatoria,11
ecdb3ee1f31e92ea7086fa2b,202312,279,AVVOCATURA GENERALE DELLO STATO,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,84898.49,7471.07,8.8,Sud,1737207575644,,,Cassa previdenza dipendenti enti locali,16
