_id,periodo,cod_comparto,comparto,cod_regione_origine,regione_origine,cod_regione_destinazione,regione_destinazione,trasferimenti_in,trasferimenti_out,saldo,tipologia,data_aggiornamento,note,fonte,Cod Comparto,trasferimenti in
110c073e019ec30e86c9b227,202411,5,SICUREZZA-DIFESA,03,LOMBARDIA,03,LOMBARDIA,7,1,6,Mobilita' volontaria,2024-11-30,,,5,7
7334bb47a13e6b0d0fd6541d,202408,3,ISTRUZIONE E RICERCA,04,TRENTINO-ALTO ADIGE,12,LAZIO,15,13,2,Trasferimento d'ufficio,2024-12-21,,,3,15
9141e37b5608cf1cb6e4c151,202401,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,06,FRIULI-VENEZIA GIULIA,9,10,-1,Mobilita' volontaria,2025-09-17,,,2,9
abbbe3b326c39a6fe65a3f8c,202410,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,17,BASILICATA,"12,0",9,3,Assegnazione temporanea,2024-11-03,,,3,12
b7099184fab12c49a5e6eec1,202308,4,SANITA',16,PUGLIA,14,MOLISE,9,6,3,Trasferimento d'ufficio,2025-02-14,,,4,9
24b2a7f954f174fc5b362474,202405,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,18,CALABRIA,6,9,-3,Distacco,2025-02-11,,,2,6
184eda00db514a230766b8f4,202403,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,15,CAMPANIA,11,MARCHE,6,11,-5,Passaggio diretto,2025-06-21,,,6,6
82e9bde3d3ae9156ec2a54ff,202308,5,SICUREZZA-DIFESA,04,TRENTINO-ALTO ADIGE,13,ABRUZZO,14,11,3,Assegnazione temporanea,2024-09-22,,,5,14
4fa8606d4f87b8452e4d07dc,202401,4,SANITA',05,VENETO,04,TRENTINO-ALTO ADIGE,5,9,-4,Comando,2025-03-22,,,4,5
d2f7a38e3c400d78a29aa3bc,202408,4,SANITA',08,EMILIA-ROMAGNA,01,PIEMONTE,12,7,5,Mobilita' volontaria,03/03/2025,,,4,12
73fadf6e018a74ff5e30814b,2024-02,4,SANITA',04,TRENTINO-ALTO ADIGE,09,TOSCANA,12,9,3,Mobilita' volontaria,15/01/2025,,,4,12
fa815432d202a862e121d49d,202402,3,ISTRUZIONE E RICERCA,01,PIEMONTE,07,LIGURIA,7,6,1,Comando,14/11/2024,,,3,7
c36e2567a37700227d15dd68,202405,2,FUNZIONI LOCALI,14,MOLISE,04,TRENTINO-ALTO ADIGE,10,6,4,Comando,2025-04-01,,,2,10
2210cca7ef51f17919369602,202302,4,SANITA',19,SICILIA,07,LIGURIA,7,5,19,Assegnazione temporanea,2025-07-12,,,4,7
16c591e6c8cbc8dc39365f79,202408,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,05,VENETO,13,7,6,Mobilita' volontaria,2024-09-12,,,3,13
6a436491baff7da72cf7121f,202312,4,SANITA',12,LAZIO,12,LAZIO,5,10,-5,Passaggio diretto,2025-04-08,,,4,5
a60ac29ca776ef0fad814828,202306,1,FUNZIONI CENTRALI,13,ABRUZZO,14,MOLISE,6,9,-3,Passaggio diretto,2025-02-28,,,1,6
9535000e6e2d8a7392e15728,202310,5,SICUREZZA-DIFESA,09,TOSCANA,20,SARDEGNA,14,5,9,Comando,06/03/2025,,,5,14
13350bdc9f8d1e67f9e8030a,202308,2,FUNZIONI LOCALI,11,MARCHE,17,BASILICATA,8,9,-1,Passaggio diretto,2025-05-20,,,2,8
9d9ad46fe5d03b1bc82af012,202311,3,ISTRUZIONE E RICERCA,19,SICILIA,10,UMBRIA,6,8,-2,Passaggio diretto,2025-02-11,,,3,6
1f829d859bbe55ee8eaa5b17,202311,3,ISTRUZIONE E RICERCA,14,MOLISE,-,LOMBARDIA,9,12,-3,Trasferimento d'ufficio,2025-03-16,,,3,9
87180cae3df3d9f04ad51550,202303,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,07,LIGURIA,10,8,2,Passaggio diretto,2024-12-19,,,3,10
a5c48721bcae060f630afd70,202405,5,SICUREZZA-DIFESA,13,ABRUZZO,03,LOMBARDIA,9,7,2,Trasferimento d'ufficio,2025-09-27,,,5,9
83b4cf315ecea73e7745c22f,202303,3,ISTRUZIONE E RICERCA,01,PIEMONTE,13,,"2,0",9,-7,Distacco,2025-01-18,,,3,2
4b897ad5c343598301af9ca6,202304,1,FUNZIONI CENTRALI,18,CALABRIA,19,SICILIA,13,13,0,Mobilita' volontaria,2024-11-22,,,1,13
1c3344545e8d49161e6394d5,202406,4,SANITA',16,PUGLIA,18,CALABRIA,8,6,2,Distacco,2024-11-19,,,4,8
99cad416161a9093d57df55a,202412,2,FUNZIONI LOCALI,18,CALABRIA,18,CALABRIA,"11,0",4,7,Passaggio diretto,2025-02-05,,,2,11
9c190f5a18da2b2ccff61505,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,4,TRENTINO-ALTO ADIGE,17,BASILICATA,14,5,9,Distacco,2025-07-27,,,6,14
2507afb8652ea0a404e8b15b,202304,4,SANITA',08,EMILIA-ROMAGNA,16,PUGLIA,11,6,5,Comando,01/12/2024,,,4,11
3f4184f9999ea0fc59d52c08,202305,3,ISTRUZIONE E RICERCA,07,LIGURIA,02,VALLE D'AOSTA,8,8,0,Assegnazione temporanea,2024-09-07,,,3,8
1fa58c15aae9cbd1da9a3168,202310,5,SICUREZZA-DIFESA,06,FRIULI-VENEZIA GIULIA,16,PUGLIA,9,9,0,Assegnazione temporanea,2024-09-02,,,5,9
1831fba3818d2ef1a24a7642,202403,2,FUNZIONI LOCALI,06,FRIULI-VENEZIA GIULIA,20,SARDEGNA,8,12,-4,Trasferimento d'ufficio,2025-09-02,,,2,8
e00f67ead5fef7d0e14d2441,202412,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,16,PUGLIA,10,3,7,Mobilita' volontaria,2025-01-10,,,2,10
c84cda941efb9a6191c478f8,202403,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,01,PIEMONTE,08,EMILIA-ROMAGNA,6,12,-6,Trasferimento d'ufficio,2024-10-10,,,6,6
6b0ac40f72b0e1d746618d99,202405,,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,03,LOMBARDIA,11,8,3,Assegnazione temporanea,2025-08-01,in verifica,,2,11
943e5d34cf59f4ebf84c21b4,202301,2,FUNZIONI LOCALI,18,CALABRIA,19,SICILIA,10,11,-1,Comando,2025-05-09,,,2,10
00e423f7fb4147b1b0e12654,202312,2,FUNZIONI LOCALI,17,BASILICATA,20,,12,5,7,Passaggio diretto,2024-11-04,,,2,12
40e5eb09ba1f80c17e066749,202302,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,16,PUGLIA,"6,0",6,0,Assegnazione temporanea,2025-08-11,,,6,6
b5c616ba31645c4026b17b1a,202408,4,SANITA',09,TOSCANA,10,UMBRIA,13,7,6,Passaggio diretto,2024-10-26,,,4,13
134bb2bcbbc94aac5dca41c9,202411,4,SANITA',06,FRIULI-VENEZIA GIULIA,06,FRIULI-VENEZIA GIULIA,10,5,37,Passaggio diretto,2025-06-04,,,4,10
db7babc20b9d306791b3f3e5,202411,-,SICUREZZA-DIFESA,17,BASILICATA,15,CAMPANIA,8,5,3,Passaggio diretto,2025-04-22,,,5,8
d62de3fba0bae29a4cf00290,202305,4,SANITA',17,BASILICATA,06,FRIULI-VENEZIA GIULIA,13,8,5,Mobilita' volontaria,2025-07-02,,,4,13
88aa33c65bd0bfdfd656d314,202403,1,FUNZIONI CENTRALI,15,CAMPANIA,14,MOLISE,11,10,1,Passaggio diretto,2025-06-21,,,1,11
caa5ce7efdc4edaba9f4d3c5,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,15,CAMPANIA,8,6,2,Mobilita' volontaria,03/10/2025,,,6,8
b14e813f3eb28eefeae02ecd,202410,1,FUNZIONI CENTRALI,06,FRIULI-VENEZIA GIULIA,13,ABRUZZO,9,5,4,Passaggio diretto,2025-05-12,,,1,9
79914cd584272b747f40860f,202405,5,SICUREZZA-DIFESA,05,VENETO,15,CAMPANIA,8,5,3,Assegnazione temporanea,2024-10-09,,,5,8
763200d2a19ffb181b79506c,202406,3,ISTRUZIONE E RICERCA,16,PUGLIA,01,PIEMONTE,13,8,5,Comando,2025-03-05,,,3,13
ea5f8b20540c46900c1b060a,202310,2,FUNZIONI LOCALI,10,UMBRIA,08,EMILIA-ROMAGNA,8,10,-2,Mobilita' volontaria,20/12/2024,,,2,8
7fc93e451065fc3450ccdee7,202304,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,06,FRIULI-VENEZIA GIULIA,8,9,-1,Assegnazione temporanea,2025-03-01,,,2,8
1e4081280d5c5d749f820e7f,202406,5,SICUREZZA-DIFESA,01,PIEMONTE,08,EMILIA-ROMAGNA,8,13,-5,Trasferimento d'ufficio,2025-04-08,,,5,8
b4ef00bc72daeedc10e125bf,202410,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,15,CAMPANIA,12,11,1,Distacco,2025-02-15,,,6,12
b18bc4a3cfd74aa66542e53d,202307,2,FUNZIONI LOCALI,07,LIGURIA,07,LIGURIA,10,5,5,Comando,2025-01-18,,,2,10
e7fc707fda8589551c880c58,202405,5,SICUREZZA-DIFESA,01,PIEMONTE,01,PIEMONTE,10,8,2,Assegnazione temporanea,2025-04-25,,,5,10
1e3f634146def7f383ca3c34,202301,1,FUNZIONI CENTRALI,11,MARCHE,18,CALABRIA,3,8,-5,Comando,2025-01-13,,,1,3
26c08ba38269246cf2703f4a,202405,4,SANITA',20,SARDEGNA,04,TRENTINO-ALTO ADIGE,7,7,0,Assegnazione temporanea,2025-08-16,,,4,7
294ee71e5ad8404e72f3324e,202411,4,SANITA',04,TRENTINO-ALTO ADIGE,13,ABRUZZO,9,13,-4,Assegnazione temporanea,2024-11-15,,,4,9
b870f9afdf06c307a2c46776,202403,4,SANITA',12,LAZIO,15,CAMPANIA,11,7,3,Trasferimento d'ufficio,2025-07-04,,,4,11
447ce98a78c0dcc28ef34c8e,202311,,SICUREZZA-DIFESA,03,LOMBARDIA,12,LAZIO,12,6,6,Assegnazione temporanea,2025-08-11,,,5,12
d7351b1ab145c378eb375831,202411,4,SANITA',10,UMBRIA,17,BASILICATA,9,9,0,Trasferimento d'ufficio,2025-09-10,,flusso SICO,4,9
98e9c88cd85d24644fe448ab,202305,2,FUNZIONI LOCALI,10,UMBRIA,07,LIGURIA,13,9,4,Mobilita' volontaria,2025-08-19,,,2,13
c979efdc101d8403ff9215c0,202407,,ISTRUZIONE E RICERCA,07,LIGURIA,19,SICILIA,4,8,-4,Mobilita' volontaria,2025-07-19,,,3,4
6cc8413c93ee3a89c70a9950,202311,1,FUNZIONI CENTRALI,17,BASILICATA,04,TRENTINO-ALTO ADIGE,12,10,2,Trasferimento d'ufficio,2025-07-08,,,1,12
82e1cd038b361915700bba36,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,04,TRENTINO-ALTO ADIGE,13,6,7,Assegnazione temporanea,2025-05-11,,,6,13
daaf42b5a7597c62713d4eb2,202402,4,SANITA',18,CALABRIA,17,BASILICATA,9,12,-3,Mobilita' volontaria,2025-09-27,,,4,9
8641c38f6800f79bc362d6ff,202304,2,FUNZIONI LOCALI,12,LAZIO,20,SARDEGNA,15,7,8,Passaggio diretto,2025-02-06,,,2,15
55ea5671670713ad3f0a7f93,202407,1,FUNZIONI CENTRALI,5,VENETO,03,LOMBARDIA,5,8,-3,Mobilita' volontaria,2024-12-25,,,1,5
217a7dfb532d7818da8207a5,202301,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,14,MOLISE,06,FRIULI-VENEZIA GIULIA,11,10,1,Distacco,2024-12-21,,,6,11
bf9e2affac7807eaf7a335ab,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,,ABRUZZO,6,8,-2,Mobilita' volontaria,2025-05-23,,,6,6
ed5b6306ee04610d088ff70a,202408,2,FUNZIONI LOCALI,19,SICILIA,03,LOMBARDIA,8,7,1,Distacco,2025-09-16,,,2,8
d55d29085a2924e466f51ae6,202409,6,-,06,FRIULI-VENEZIA GIULIA,14,MOLISE,15,1,14,Passaggio diretto,2024-12-11,,,6,15
19726990dafd76b2b95f02e2,202308,1,FUNZIONI CENTRALI,20,SARDEGNA,07,LIGURIA,9,9,0,Distacco,2024-09-17,,,1,9
b2d15fdbb305677ea7a09371,202403,3,ISTRUZIONE E RICERCA,17,BASILICATA,03,LOMBARDIA,10,6,4,Mobilita' volontaria,2024-09-14,,,3,10
f9c39af5f0e03aa5ec5f18e7,202309,4,SANITA',14,MOLISE,19,SICILIA,13,12,1,Mobilita' volontaria,03/12/2024,,,4,13
43ad3744ff8be4a135a45270,202410,5,SICUREZZA-DIFESA,20,SARDEGNA,16,PUGLIA,12,7,5,Comando,2025-04-30,,,5,12
355bf194256cf954b39a49f0,202307,1,FUNZIONI CENTRALI,04,TRENTINO-ALTO ADIGE,09,TOSCANA,10,5,5,Assegnazione temporanea,2025-01-08,,,1,10
e8b77883da2c560c74c31e6b,202406,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,08,EMILIA-ROMAGNA,7,8,-1,Mobilita' volontaria,2025-06-06,,,6,7
e00238b75a32686828d671bd,202308,1,FUNZIONI CENTRALI,20,SARDEGNA,04,TRENTINO-ALTO ADIGE,11,3,8,Comando,05/01/2025,,,1,11
7ae347979ddf2853cf457b8e,202410,2,FUNZIONI LOCALI,07,LIGURIA,03,LOMBARDIA,8,8,0,Mobilita' volontaria,18/07/2025,,,2,8
62537fc5268c3902537d1d15,202301,2,FUNZIONI LOCALI,19,SICILIA,12,LAZIO,13,7,6,Distacco,2024-10-10,,,2,13
b00ef65c41d01d4de1a59efc,202407,6,,16,PUGLIA,14,MOLISE,7,7,0,Mobilita' volontaria,2025-08-09,,,6,7
126654c5ead305a9b3f2ad2c,202307,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,08,EMILIA-ROMAGNA,17,BASILICATA,6,9,-3,Mobilita' volontaria,03/01/2025,,,6,6
4803470cd3190bef0159ec87,202410,1,FUNZIONI CENTRALI,01,PIEMONTE,14,MOLISE,"14,0",4,10,Mobilita' volontaria,2024-10-28,,,1,14
c4526998498285c8e626692d,202307,-,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,09,TOSCANA,8,7,1,Passaggio diretto,2024-11-26,,,3,8
8c07113dd3c0c9043187f428,202306,4,SANITA',17,BASILICATA,12,LAZIO,6,4,2,Comando,29/08/2025,,,4,6
dd800ee3be4edaf4060c92e7,202411,4,SANITA',19,SICILIA,06,FRIULI-VENEZIA GIULIA,14,12,2,Passaggio diretto,2025-07-26,,,4,14
d9f6c948aec6629520b4ac88,202402,4,SANITA',13,ABRUZZO,02,VALLE D'AOSTA,14,9,5,Assegnazione temporanea,2025-05-06,,,4,14
a4e58b00cb9db77496315a63,202406,5,,04,TRENTINO-ALTO ADIGE,06,FRIULI-VENEZIA GIULIA,9,4,5,Trasferimento d'ufficio,2025-03-02,,,5,9
2c18fc617821a5f595a567cc,202410,1,FUNZIONI CENTRALI,11,MARCHE,06,FRIULI-VENEZIA GIULIA,4,14,-10,Mobilita' volontaria,2025-07-27,,,1,4
cf6b644844270cfce57d6ee9,202402,3,ISTRUZIONE E RICERCA,04,TRENTINO-ALTO ADIGE,12,LAZIO,7,3,4,Distacco,2025-07-03,in verifica,,3,7
18bd2c24f6c862b34649de3a,202311,5,SICUREZZA-DIFESA,02,VALLE D'AOSTA,16,,8,10,-2,Trasferimento d'ufficio,2024-11-30,,,5,8
45f0740175f236ffd78cb922,202411,4,SANITA',09,TOSCANA,05,VENETO,11,9,2,Passaggio diretto,2025-07-28,,,4,11
7cb1434fd27ee9821a0ab089,202411,3,ISTRUZIONE E RICERCA,16,PUGLIA,-,TOSCANA,12,9,3,Passaggio diretto,2024-10-06,,,3,12
383f5f3e8e2c32e323084f05,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,18,CALABRIA,4,7,-3,Passaggio diretto,2025-05-20,,,6,4
6286ec059a77c00a948b5860,202301,4,SANITA',15,CAMPANIA,13,ABRUZZO,6,3,3,Comando,29/05/2025,,,4,6
2b1e7501970c5f8f7b489454,202405,2,FUNZIONI LOCALI,11,MARCHE,04,TRENTINO-ALTO ADIGE,6,6,0,Mobilita' volontaria,19/04/2025,,,2,6
eb5eb39af860039511f41cea,202407,3,ISTRUZIONE E RICERCA,12,LAZIO,09,TOSCANA,12,5,7,Mobilita' volontaria,2025-02-24,,,3,12
70300c6fdd1a0357ab35a1a4,202302,5,SICUREZZA-DIFESA,11,MARCHE,05,VENETO,10,6,4,Distacco,2025-03-30,,,5,10
53c3d5dc81c980ccd1ea2e72,2024-03,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,01,PIEMONTE,10,10,0,Comando,2025-07-23,,,3,10
3d5ca66c063dd429a6e1e9d6,202312,3,ISTRUZIONE E RICERCA,11,MARCHE,03,LOMBARDIA,8,13,-5,Distacco,2025-06-10,,,3,8
d65b0b9dae11b036721a9fe1,202411,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,04,TRENTINO-ALTO ADIGE,09,TOSCANA,14,4,10,Distacco,2025-07-11,,,6,14
df2d74281649cf5f4ec8cee1,202402,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,03,LOMBARDIA,9,6,3,Distacco,2025-06-05,,,2,9
04f1c37f512ac8b462e97358,202409,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,17,BASILICATA,13,8,5,Passaggio diretto,2025-06-09,,,6,13
7721a495411b339fb0a2fd40,202403,2,FUNZIONI LOCALI,17,BASILICATA,18,CALABRIA,19,1,18,Distacco,2025-03-29,,,2,19
5325762470536e64d3a73b88,202311,2,FUNZIONI LOCALI,15,CAMPANIA,08,EMILIA-ROMAGNA,6,9,-3,Passaggio diretto,2024-10-22,in verifica,,2,6
1f29f2ddca1ed0ef206dac39,202306,5,SICUREZZA-DIFESA,12,LAZIO,03,LOMBARDIA,7,7,0,Trasferimento d'ufficio,2025-01-18,,,5,7
2c63ee8082ec81564b128368,202404,5,SICUREZZA-DIFESA,11,MARCHE,09,TOSCANA,8,3,5,Mobilita' volontaria,2025-08-19,,,5,8
aa6723295ff349b10157f561,202410,1,FUNZIONI CENTRALI,14,MOLISE,01,PIEMONTE,9,10,-1,Mobilita' volontaria,2025-04-11,,,1,9
2a71e58a759fe23d83a236de,202302,1,FUNZIONI CENTRALI,12,LAZIO,05,VENETO,17,8,9,Passaggio diretto,2025-01-03,,,1,17
cbced9d83b4b53dec0e09110,202405,1,FUNZIONI CENTRALI,07,LIGURIA,01,PIEMONTE,7,10,-3,Passaggio diretto,2025-06-07,,,1,7
d9a125ed2074bd06267c619f,202406,3,ISTRUZIONE E RICERCA,15,CAMPANIA,,EMILIA-ROMAGNA,9,12,-3,Comando,2025-07-08,,,3,9
9860e4a7059278eca9caa2c5,202303,3,ISTRUZIONE E RICERCA,16,PUGLIA,01,PIEMONTE,14,8,6,Trasferimento d'ufficio,2025-03-22,,,3,14
bdf7ddc97f335ed1c02d3dd7,202407,3,ISTRUZIONE E RICERCA,02,VALLE D'AOSTA,09,TOSCANA,8,10,-2,Passaggio diretto,2025-07-13,,,3,8
8a0158fdedaa80fed643fa65,202410,1,FUNZIONI CENTRALI,01,PIEMONTE,06,FRIULI-VENEZIA GIULIA,10,5,5,Assegnazione temporanea,2025-09-10,,,1,10
9062e9c4dfdb20767e3f83c6,202301,3,ISTRUZIONE E RICERCA,08,EMILIA-ROMAGNA,02,VALLE D'AOSTA,5,2,3,Passaggio diretto,2025-09-30,,,3,5
08a32652a8d6dd3c458bd3aa,202301,4,SANITA',05,VENETO,01,PIEMONTE,5,11,-16,Trasferimento d'ufficio,2025-03-10,,,4,5
0b668f99e89b3ac71040ff15,202401,5,SICUREZZA-DIFESA,16,PUGLIA,01,PIEMONTE,"6,0",11,-5,Assegnazione temporanea,2025-05-25,,,5,6
2ff846edbf61ea9e91e55cac,202312,5,SICUREZZA-DIFESA,03,LOMBARDIA,14,MOLISE,7,11,-4,Comando,2025-06-10,,,5,7
1cb7afb81cab47231ff6d4df,202309,1,FUNZIONI CENTRALI,09,TOSCANA,05,VENETO,12,11,1,Trasferimento d'ufficio,2024-10-11,,,1,12
673caf102531ea86697cad24,202301,3,ISTRUZIONE E RICERCA,18,CALABRIA,02,VALLE D'AOSTA,6,11,-5,Mobilita' volontaria,2025-05-20,,,3,6
a30225eadc252ec6546670fa,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,04,TRENTINO-ALTO ADIGE,3,5,-2,Trasferimento d'ufficio,2025-05-27,,,6,3
084826b1ee732b8b9f19a94b,202404,2,FUNZIONI LOCALI,09,TOSCANA,16,PUGLIA,10,4,6,Distacco,2025-03-17,,,2,10
839610d716c154302ca765ed,202307,1,FUNZIONI CENTRALI,05,VENETO,04,TRENTINO-ALTO ADIGE,5,8,-3,Mobilita' volontaria,2025-08-24,,,1,5
72f024ccd302a36c13b6131d,202412,1,FUNZIONI CENTRALI,07,LIGURIA,01,PIEMONTE,12,11,1,Comando,2024-09-19,,,1,12
e3d634e813628916616c8ffa,202406,2,FUNZIONI LOCALI,07,LIGURIA,10,UMBRIA,12,14,-2,Assegnazione temporanea,2025-06-25,,,2,12
16fc53379f404d19a243b883,202405,1,FUNZIONI CENTRALI,07,LIGURIA,05,VENETO,6,12,-6,Passaggio diretto,2025-09-05,,,1,6
b934677de8b4246b90cd1ac0,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,14,,6,2,4,Comando,2025-04-08,in verifica,,6,6
d69e035be1a91941c3063f78,202408,5,SICUREZZA-DIFESA,01,PIEMONTE,06,FRIULI-VENEZIA GIULIA,12,8,4,Comando,2025-07-08,,,5,12
8bc1b33e29051785c2bb6e1b,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,12,LAZIO,6,12,-6,Comando,20/03/2025,,,6,6
7298b57c3c2dc994e7526a2d,202409,4,SANITA',05,VENETO,08,EMILIA-ROMAGNA,6,11,-17,Trasferimento d'ufficio,2025-02-11,,,4,6
ba1aa1ea95450f0b58828c4c,202306,1,FUNZIONI CENTRALI,13,ABRUZZO,08,EMILIA-ROMAGNA,5,2,3,Mobilita' volontaria,2025-08-09,in verifica,,1,5
7a44042947352076c3bb26b3,202307,1,FUNZIONI CENTRALI,11,MARCHE,18,CALABRIA,10,6,4,Mobilita' volontaria,2025-06-29,,,1,10
b0ef8897f7ea8ba6a265c8dc,202412,2,FUNZIONI LOCALI,14,MOLISE,09,TOSCANA,4,7,-3,Assegnazione temporanea,2024-11-14,,,2,4
56c157219eab5ddf7a12b4c2,202308,1,FUNZIONI CENTRALI,20,SARDEGNA,12,LAZIO,8,8,0,Mobilita' volontaria,2025-05-16,,,1,8
50a0dbfe31d28825ea5c80ff,202403,4,SANITA',11,MARCHE,04,TRENTINO-ALTO ADIGE,5,6,-1,Comando,17/10/2024,,,4,5
e52e04ff87285ab197af2b5d,202406,5,SICUREZZA-DIFESA,18,CALABRIA,12,LAZIO,11,6,5,Passaggio diretto,2025-03-15,,,5,11
64aa11f2486d6f764eed260a,2024-04,4,SANITA',16,PUGLIA,04,TRENTINO-ALTO ADIGE,6,9,-3,Trasferimento d'ufficio,2025-06-21,,,4,6
f17e5ecc0238b2a2fdb9ed46,202307,2,FUNZIONI LOCALI,15,CAMPANIA,10,UMBRIA,11,17,-6,Passaggio diretto,2025-09-03,,,2,11
562d546b747b7f92c0829d6a,202405,5,SICUREZZA-DIFESA,03,LOMBARDIA,09,,9,12,-3,Mobilita' volontaria,2024-09-19,,,5,9
88432644f18c7ade9a4a4cd9,202307,5,,08,EMILIA-ROMAGNA,12,LAZIO,8,12,-4,Mobilita' volontaria,2025-03-19,,,5,8
607023ddb8c5a6e3e4711c42,2024-10,3,ISTRUZIONE E RICERCA,12,LAZIO,18,CALABRIA,4,10,-6,Mobilita' volontaria,2024-12-23,,,3,4
e3d9baff14ebbc39b72853f3,202311,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,02,VALLE D'AOSTA,10,UMBRIA,6,9,-3,Passaggio diretto,2024-11-17,,,6,6
160492534a16b8826e3e5b06,202404,4,SANITA',05,VENETO,04,TRENTINO-ALTO ADIGE,12,11,-15,Trasferimento d'ufficio,2025-06-29,,,4,12
54cbfe1755b8de085131a8b0,202406,5,SICUREZZA-DIFESA,08,EMILIA-ROMAGNA,10,,6,7,-1,Trasferimento d'ufficio,2024-11-14,,,5,6
4d319d6fc0498123fece5775,202411,5,SICUREZZA-DIFESA,15,CAMPANIA,10,UMBRIA,6,13,-7,Comando,2025-01-12,,,5,6
a3f1ba5a4b3863d611c3c8cc,202303,5,SICUREZZA-DIFESA,18,CALABRIA,19,SICILIA,16,7,9,Comando,2025-01-14,,,5,16
13338fedb7d06cb0eb0aed0f,202412,5,SICUREZZA-DIFESA,15,CAMPANIA,12,LAZIO,12,9,3,Trasferimento d'ufficio,2024-10-04,,,5,12
b831132a57a228dd6094092c,202403,5,SICUREZZA-DIFESA,20,SARDEGNA,19,SICILIA,11,7,4,Assegnazione temporanea,2025-07-09,,,5,11
eac678256d5b4ce1fc1c1ef6,202408,1,FUNZIONI CENTRALI,18,CALABRIA,01,PIEMONTE,7,11,-4,Assegnazione temporanea,2025-07-30,,,1,7
d2d948caf6b91a6cc9d511df,202308,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,16,PUGLIA,07,LIGURIA,10,11,-1,Distacco,2025-10-05,,,6,10
e373aaf5e400b8be4a49a99c,202309,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,07,LIGURIA,03,LOMBARDIA,5,8,-3,Passaggio diretto,2024-11-05,,,6,5
8913d451811995084be35f83,202307,-,SANITA',03,LOMBARDIA,12,LAZIO,12,5,7,Comando,2024-12-25,,,4,12
25dd9aeb46428682234ab24e,202311,4,SANITA',12,LAZIO,16,PUGLIA,7,9,37,Passaggio diretto,2025-04-15,,flusso SICO,4,7
ba802a2bd37ce05f47d28f7d,202406,5,SICUREZZA-DIFESA,01,PIEMONTE,18,CALABRIA,8,12,-4,Passaggio diretto,2024-10-13,,,5,8
f748317a73a01e1fb327e25b,202410,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,17,BASILICATA,8,5,3,Distacco,2025-09-12,,,2,8
ef8ddf54ae803fb56923f5a1,202406,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,19,SICILIA,20,SARDEGNA,7,10,-3,Passaggio diretto,2025-09-22,,,6,7
28457824a1c0384bd67e6dc6,202407,3,ISTRUZIONE E RICERCA,19,SICILIA,07,LIGURIA,7,5,2,Passaggio diretto,2025-02-25,,,3,7
67c0d241ae50a39c6ef5a2ed,202306,2,FUNZIONI LOCALI,13,ABRUZZO,20,SARDEGNA,10,8,2,Passaggio diretto,2024-09-01,,,2,10
45ebec0d7df867d551b72159,202405,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,14,MOLISE,6,8,-2,Passaggio diretto,2024-11-17,in verifica,,3,6
a7b8ec83ea90aac85a1b891d,202401,1,FUNZIONI CENTRALI,01,PIEMONTE,04,TRENTINO-ALTO ADIGE,8,6,2,Passaggio diretto,2025-09-29,,,1,8
0b83c3f4ee45272cb847c2d6,202306,4,SANITA',20,SARDEGNA,16,PUGLIA,6,5,1,Mobilita' volontaria,22/09/2024,,,4,6
